age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,payout_to_income_ratio_clipped,payout_to_price_ratio_clipped,payout_to_residual_ratio_clipped,residual_to_income_ratio,claim_to_weight_ratio,claim_to_weight_ratio_clipped,payout_per_safety,vehicle_price_per_driver_age,serial_no_report,serial_no_witness,repeat_claim_full_liability,no_witness_no_report_full_liability,payout_to_income_ratio_clipped_top5_flag,payout_to_income_ratio_clipped_top1_flag,payout_to_price_ratio_clipped_top5_flag,payout_to_price_ratio_clipped_top1_flag,payout_to_residual_ratio_clipped_top5_flag,payout_to_residual_ratio_clipped_top1_flag,high_income_ratio_and_no_report,high_residual_ratio_and_repeat,composite_x_income_ratio,income_bin,claim_bin,income_claim_bin_gap,fraud
42,0.0,94,86043,1,0,0,0,5,1,0.0,1,15000.0,31428.61739,0,0,0,6,0,0,0,11.36261407230569,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,10.355505956316309,0.4772720292905869,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.1743314389296708,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,516258,5,2015,2,8,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.1763703703703703,0,1,0,0.0,0.0,0.0,0.1743314389296708,0.0,0.0,0.0,357.142848639456,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0,-2,1.0
27,1.0,54,53534,0,1,0,1,100,1,4795.56,2,32079.204139252324,15412.82212,0,0,0,46,1,0,0,10.88809092459237,0,0,0,0.0,0,0,0,1,0,1,0,0,8.475654273300998,1,0,0,0,1,10.375994425403231,9.643019926113054,2.081332275647582,0.9,28871.28372532709,0.1661013775991898,0,0.1494912398397886,0,0,0,0,0,0,0,0,0.5992304729452889,0,0.0895797063531666,0,0,0,0,1,0,0,0,1,0,0,1,2462564,12,2015,4,23,0,0,2,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1175802469135802,0,4,1,0.0895797063531666,0.1494912398397886,0.1661013775991898,0.53930742565076,0.3111409424148249,0.3111409424148249,88.80666502209881,1188.1186278197663,0,0,0,0,0,0,0,0,0,0,0,0,4.358318825412667,1,2,1,0.0
44,1.0,74,83684,1,0,6,0,45,1,49.57,8,59535.56472134477,59790.03757000001,0,0,0,26,0,0,0,11.33481502894774,1,1,0,1.9459101490553128,1,0,1,0,0,0,0,0,3.923358515091892,0,0,1,0,0,10.994345935917403,10.99861105529521,0.9957438921266264,0.2999999999999999,17860.669416403427,0.0027753718990901,0,0.0008326115697596,0,1,0,0,0,1,0,0,0.7114330663045904,0,0.0005923474021247,0,0,0,1,0,0,1,0,0,0,0,0,2175784,2,2015,1,1,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.1150241545893719,0,5,1,0.0005923474021247,0.0008326115697596,0.0027753718990901,0.213429919891377,0.000829067885116,0.000829067885116,0.6698648558126371,1353.0809856423589,0,1,0,0,0,0,0,0,0,0,0,0,5.002961737010624,2,0,-2,0.0
35,0.0,75,85857,1,1,0,0,59,1,1632.08,9,15335.587905228169,44305.62964,0,0,0,25,0,0,0,11.360450047773265,0,0,0,0.0,1,0,1,0,0,0,0,0,7.398223081360227,0,0,1,0,0,9.637996618969076,10.69888959810943,0.3461318128077513,0.1999999999999999,3067.117581045633,0.5321217580812386,0,0.1064243516440064,0,1,0,0,0,0,0,0,0.1786177935992353,0,0.0190092828771211,0,0,0,0,1,0,0,0,0,0,0,0,2146425,1,2015,1,31,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,1,0,1,0.1972433192686357,1,5,1,0.0190092828771211,0.1064243516440064,0.5321217580812386,0.035723558719847,0.0368368537638316,0.0368368537638316,21.761066376519118,438.1596419162437,0,0,0,0,0,0,0,0,0,0,0,0,5.095046414385606,2,1,-1,0.0
23,0.0,83,87981,0,1,2,0,34,1,0.0,10,24363.318233418348,34916.83385,0,1,0,17,0,0,0,11.384887527083524,1,0,0,1.0986122886681098,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,10.100874973495532,10.460752976242546,0.697752789883055,0.0999999999999999,2436.331823341834,0.0,0,0.0,0,1,0,0,0,1,0,0,0.2769156776251854,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1495677,3,2015,1,7,1,0,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,1,0.2043386243386243,1,6,2,0.0,0.0,0.0,0.0276915677625185,0.0,0.0,0.0,1059.2746597453777,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3,0,-3,0.0
59,1.0,76,103730,0,1,17,0,0,1,0.0,1,15000.0,7039.654764,0,0,0,24,0,0,1,11.549556288792015,1,1,1,2.8903717578961645,1,0,1,0,1,1,0,1,0.0,0,0,0,1,0,9.61587214452889,8.859456451077275,2.130786309944846,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.1446061891435013,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,2489520,1,2016,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0,0,1,0,0,0.1305481481481481,0,6,2,0.0,0.0,0.0,0.1446061891435013,0.0,0.0,0.0,254.23728382648676,0,1,0,0,0,0,0,0,0,0,0,0,6.0,3,0,-3,1.0
49,1.0,86,93176,1,0,12,1,8,0,0.0,3,15000.0,7902.348977,0,0,0,14,0,0,0,11.442256189102332,1,1,0,2.5649493574615367,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,8.975041869765173,1.8981697773357944,0.8,12000.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.1609856615420174,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1304464,1,2015,1,10,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,0,0.1343310657596371,0,4,1,0.0,0.0,0.0,0.1287885292336139,0.0,0.0,0.0,306.12244273219505,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3,0,-3,0.0
45,1.0,72,38646,1,0,0,1,78,1,11855.13,1,22497.86005208149,9126.608462,0,0,0,28,0,1,0,10.562224431339358,0,0,0,0.0,0,0,0,0,0,0,0,0,9.380600312388037,1,1,0,0,1,10.021219922557096,9.119058996450152,2.465084389594405,1.0,22497.86005208149,0.526944783727385,0,0.526944783727385,1,0,0,1,1,1,0,0,0.5821523586270076,0,0.3067621487267307,0,1,0,0,1,0,0,0,0,0,0,0,1082088,12,2016,4,3,1,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1998274002157497,1,4,1,0.2261012543321828,0.526944783727385,0.526944783727385,0.5821523586270076,1.298963360602314,0.9776311833909342,164.65458104646416,499.9524344917568,0,0,0,0,1,1,1,0,0,0,0,0,4.904405017328731,0,2,2,0.0
41,1.0,87,111243,1,0,2,0,56,0,0.0,2,15000.0,23212.83031,0,0,0,13,0,0,1,11.619481265989805,1,0,0,1.0986122886681098,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,10.052503514088809,0.646194358853856,0.9,13500.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.1348399449840903,0,0.0,0,0,1,1,1,0,0,0,1,0,1,0,1446159,3,2015,1,3,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0.1495959595959596,0,6,2,0.0,0.0,0.0,0.1213559504856813,0.0,0.0,0.0,365.8536496133256,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4,0,-4,0.0
49,1.0,86,84350,1,0,1,0,34,1,3785.34,1,15000.0,46471.28256,0,0,0,14,0,0,0,11.342741943268392,1,0,0,0.6931471805599453,1,0,1,0,0,0,0,0,8.239155132280136,1,0,0,0,1,9.61587214452889,10.746611339874232,0.3227799874107288,1.0,15000.0,0.2523559999831762,0,0.2523559999831762,0,0,0,1,1,1,0,0,0.1778304682847916,0,0.0448765856544768,0,0,0,1,1,0,0,0,0,0,0,0,1180900,6,2015,2,25,0,0,3,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,1,0,0,1,0,0.1371296296296296,0,2,0,0.0448765856544768,0.2523559999831762,0.2523559999831762,0.1778304682847916,0.0814554665030218,0.0814554665030218,44.01558088353976,306.12244273219505,0,0,0,0,0,0,0,0,0,0,0,0,2.0897531713089537,2,1,-1,0.0
79,1.0,50,71867,1,1,0,0,19,1,0.0,10,15000.0,24076.31866,1,0,1,50,1,0,0,11.182586382052463,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,9.61587214452889,10.089025541893834,0.6230188348643904,0.0999999999999999,1499.9999999999998,0.0,0,0.0,0,1,0,0,0,0,1,0,0.208718883490215,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3593350,9,2015,3,25,0,0,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210292e-16,1,0,0,0,0,0.2251536643026004,1,6,2,0.0,0.0,0.0,0.0208718883490214,0.0,0.0,0.0,189.87341531805805,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2,0,-2,0.0
41,0.0,90,92118,0,1,3,1,98,0,0.0,4,15000.0,26474.8451,0,0,0,10,0,0,0,11.43083649846971,1,0,0,1.3862943611198906,0,0,0,0,0,1,1,1,0.0,0,0,0,0,1,9.61587214452889,10.18398809064004,0.5665755528606823,0.7,10500.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.1628346251529252,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,921180,4,2015,2,21,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.1265811965811966,0,5,1,0.0,0.0,0.0,0.1139842376070476,0.0,0.0,0.0,365.8536496133256,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3,0,-3,0.0
66,1.0,77,109703,1,1,0,0,91,0,0.0,1,44947.68707832035,17522.18636,0,0,1,23,0,0,1,11.60554110867969,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,10.713276830981986,9.771280217817075,2.565187137739994,1.0,44947.68707832035,0.0,0,0.0,0,0,0,1,0,0,1,0,0.4097215853523662,0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,2523169,11,2015,4,24,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1855026455026455,1,7,2,0.0,0.0,0.0,0.4097215853523662,0.0,0.0,0.0,681.0255514741636,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4,0,-4,0.0
26,0.0,97,41773,1,1,18,0,0,1,10634.8,1,15000.0,15924.00853,0,0,0,3,0,1,0,10.640029415415263,1,1,1,2.9444389791664403,1,0,1,0,1,1,0,0,9.271980948124437,1,1,0,0,1,9.61587214452889,9.675646016076014,0.9419738736511484,1.0,15000.0,0.7089866666194008,0,0.7089866666194008,1,0,0,1,1,0,1,0,0.3590836185967231,0,0.2545854978034954,0,1,0,1,1,1,0,0,1,0,0,0,125319,12,2016,4,18,1,0,6,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,1,1,0,1,0.1742222222222222,0,9,2,0.2261012543321828,0.6740690266217281,0.7089866666194008,0.3590836185967231,0.6678469167670154,0.6678469167670154,109.63711227178234,576.9230547337287,0,1,0,0,1,1,1,1,0,0,0,0,11.034911288989644,0,2,2,1.0
60,1.0,39,76847,1,1,11,1,2,0,5659.52,1,15000.0,24468.76772,0,0,0,61,1,0,0,11.249584723904606,1,1,0,2.4849066497880004,0,0,0,0,0,0,1,0,8.641271039768702,1,0,0,0,1,9.61587214452889,10.105193663951942,0.6130263759513499,1.0,15000.0,0.3773013333081799,0,0.3773013333081799,0,0,0,1,1,0,1,0,0.1951930459198772,0,0.0736465964829642,0,0,0,0,1,1,0,0,1,0,1,0,4687667,2,2015,1,7,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.1412466124661246,0,8,2,0.0736465964829642,0.3773013333081799,0.3773013333081799,0.1951930459198772,0.2312956690149455,0.2312956690149455,145.1158937149771,249.9999958333334,1,0,0,0,0,0,0,0,0,0,0,0,8.589172771863714,2,2,0,1.0
41,0.0,42,36651,1,0,17,1,50,0,0.0,5,23833.48555889344,9496.232222,0,0,0,58,1,1,0,10.509223276085104,1,1,1,2.8903717578961645,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,10.078888783973795,9.158755690086783,2.5097833539883765,0.6,14300.091335336065,0.0,0,0.0,0,1,0,0,0,1,0,0,0.6502819993518092,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,2125758,6,2015,2,27,1,0,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,0,0,1,0,0.2460981912144703,1,8,2,0.0,0.0,0.0,0.3901691996110855,0.0,0.0,0.0,581.3045116485105,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0.0
52,1.0,80,80054,1,1,20,1,8,1,6306.25,1,15000.0,34530.50967,0,0,0,20,0,0,0,11.290469177436156,1,1,1,3.044522437723423,0,0,0,0,0,0,0,0,8.749455044374974,1,0,0,1,0,9.61587214452889,10.449627509961193,0.4343984535101593,1.0,15000.0,0.4204166666386388,0,0.4204166666386388,0,0,0,1,1,0,0,0,0.1873735228697207,0,0.0787749519064784,0,0,0,0,1,1,0,0,1,0,0,0,1601080,10,2015,4,27,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.1620246913580247,0,4,1,0.0787749519064784,0.4204166666386388,0.4204166666386388,0.1873735228697207,0.1826283498298961,0.1826283498298961,78.82812401464845,288.4615329142013,0,0,0,0,0,0,0,0,0,0,0,0,4.315099807625914,2,2,0,0.0
39,1.0,65,115941,1,1,0,0,30,0,1848.94,1,15000.0,16465.583169999998,0,0,0,35,0,0,1,11.66084534504682,0,0,0,0.0,1,0,1,0,0,0,1,0,7.522908485113995,0,0,0,0,1,9.61587214452889,9.709088343847275,0.9109911166959906,1.0,15000.0,0.1232626666584491,0,0.1232626666584491,0,0,0,1,0,0,1,0,0.1293761482121995,0,0.0159472490316976,0,0,1,0,1,0,0,0,1,0,1,0,4057935,4,2016,2,23,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0.1878867102396514,1,7,2,0.0159472490316976,0.1232626666584491,0.1232626666584491,0.1293761482121995,0.1122911943535923,0.1122911943535923,28.44523033161184,384.61537475345193,0,0,0,0,0,0,0,0,0,0,0,0,7.111630743221884,4,1,-3,1.0
37,0.0,68,45211,0,0,0,1,2,0,0.0,1,15000.0,8045.752523,0,0,0,32,0,1,0,10.719117817310622,0,0,0,0.0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,8.993023875727651,1.8643377304056885,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.3317776647202721,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1446752,6,2016,2,15,0,0,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.1187706855791962,0,4,1,0.0,0.0,0.0,0.3317776647202721,0.0,0.0,0.0,405.4053944485029,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,1.0
50,1.0,94,111336,1,0,7,0,4,1,3983.33,5,15231.448025922931,13511.63089,0,0,0,6,0,0,1,11.620316916880148,1,1,0,2.079441541679836,1,0,1,0,0,0,0,0,8.290124446599465,1,0,1,0,0,9.631183170065158,9.511380148487044,1.127284200463801,0.6,9138.868815553758,0.4358668539792107,0,0.2615201123989729,0,1,1,0,0,0,0,0,0.1368061366115733,0,0.0357775562258768,0,0,0,1,0,0,0,0,1,0,0,0,668016,3,2015,1,2,0,1,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0.1196767676767676,0,5,1,0.0357775562258768,0.2615201123989729,0.4358668539792107,0.0820836819669439,0.2948074908302348,0.2948074908302348,42.37585061302287,304.6289544258796,0,1,0,0,0,0,0,0,0,0,0,0,5.178887781129385,4,1,-3,0.0
79,1.0,67,119984,1,0,7,0,74,1,0.0,1,17052.78192917497,53252.47613,1,0,1,33,0,0,1,11.695122013951032,1,1,0,2.079441541679836,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.744127272142428,10.882818360877682,0.32022514572328,1.0,17052.78192917497,0.0,0,0.0,0,0,0,1,0,0,1,0,0.1421254661374253,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,3959472,5,2016,2,25,0,0,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1,0,0,0,0,0.1972148148148148,1,5,1,0.0,0.0,0.0,0.1421254661374253,0.0,0.0,0.0,215.8579963711009,0,1,0,0,0,0,0,0,0,0,0,0,5.0,4,0,-4,0.0
31,1.0,86,66184,1,0,0,1,11,0,1933.85,1,15000.0,15208.61862,0,0,0,14,0,0,0,11.10020913014787,0,0,0,0.0,0,0,0,0,0,0,1,0,7.567785083079254,0,0,0,0,1,9.61587214452889,9.629683310645746,0.9862828685366638,1.0,15000.0,0.1289233333247384,0,0.1289233333247384,0,0,0,1,0,0,0,0,0.2266408799675655,0,0.0292192977150184,0,0,0,0,1,0,0,0,0,0,0,0,926576,3,2016,1,27,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,0,0,0,0.2212169312169312,1,3,1,0.0292192977150184,0.1289233333247384,0.1289233333247384,0.2266408799675655,0.1271548750213084,0.1271548750213084,22.486627645504328,483.8709521331951,0,0,0,0,0,0,0,0,0,0,0,0,3.087657893145055,1,1,0,0.0
51,1.0,49,77653,0,1,0,1,0,0,13422.69,1,15000.0,32486.622260000004,0,0,0,51,1,0,0,11.260018340450332,0,0,0,0.0,0,0,0,0,1,1,1,0,9.504776335472522,1,1,1,0,0,9.61587214452889,10.38861444223624,0.4617285194960822,1.0,15000.0,0.8948459999403436,0,0.8948459999403436,1,0,0,1,1,0,0,0,0.1931670379741521,0,0.1728547512630181,0,0,0,0,1,0,0,0,1,0,1,0,3960303,9,2015,3,24,0,0,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,0,0,0,0,0,0.1619287211740042,0,7,2,0.1728547512630181,0.6740690266217281,0.8948459999403436,0.1931670379741521,0.4131759187569912,0.4131759187569912,273.9324433891338,294.11764129181097,0,0,0,0,1,0,1,1,1,0,1,0,8.209983258841127,2,2,0,0.0
48,1.0,20,118172,0,1,0,1,5,1,0.0,1,30782.978672013152,8887.625723000001,0,0,0,80,1,0,1,11.679904931464913,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,10.334749660638176,9.092527729719029,3.463577295889868,1.0,30782.978672013152,0.0,0,0.0,0,0,0,1,0,0,1,0,0.260492998948589,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,9453760,10,2015,4,23,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.2128502415458937,1,4,1,0.0,0.0,0.0,0.260492998948589,0.0,0.0,0.0,641.3120423062732,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4,0,-4,1.0
32,1.0,75,42296,1,1,7,1,21,1,3296.85,16,25654.88900968979,12036.08006,0,0,0,25,0,1,0,10.652471440533471,1,1,0,2.079441541679836,0,0,0,0,0,0,0,0,8.101026019974832,0,0,0,0,1,10.152528415267977,9.395747169516545,2.1314987005460555,0.05,1282.7444504844896,2.5701533896206947,1,0.1285076695762075,0,1,0,0,0,0,0,0,0.6065559156677518,0,0.0779470871931637,0,0,0,0,0,0,0,0,0,0,0,0,1057400,4,2016,2,14,0,0,3,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.2145555555555555,1,6,2,0.0779470871931637,0.1285076695762075,2.5701533896206947,0.0303277957833875,0.273913930722565,0.273913930722565,43.95799941389334,801.7152564992042,0,0,0,0,0,0,0,0,1,0,0,1,6.467682523158983,0,1,1,0.0
46,1.0,99,92853,0,1,0,0,90,0,0.0,1,15000.0,55618.28446,0,0,0,1,0,0,0,11.438783646089869,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,9.61587214452889,10.926285262908369,0.2696954813577201,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.1615456689588753,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,92853,5,2015,2,30,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,1,0,0,0,1,0.2129382716049382,1,8,2,0.0,0.0,0.0,0.1615456689588753,0.0,0.0,0.0,326.0869494328924,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3,0,-3,1.0
42,0.0,78,88864,1,1,0,0,22,1,0.0,8,86917.66266091072,31037.10638,0,0,0,22,0,0,0,11.394873643194092,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,11.372728048390414,10.342970966637257,2.8004434947621,0.2999999999999999,26075.29879827321,0.0,0,0.0,0,1,0,0,0,0,1,0,0.9780975722444704,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1955008,12,2016,4,24,1,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,1,1,0,1,0.0996825396825396,0,3,1,0.0,0.0,0.0,0.2934292716733411,0.0,0.0,0.0,2069.4681093200625,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3,0,-3,0.0
22,1.0,84,30275,0,1,0,0,53,0,0.0,4,27960.4702069206,31619.07585,0,1,0,16,0,1,0,10.318110598429058,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,10.238582777473225,10.361547509558816,0.8842911898715822,0.7,19572.32914484441,0.0,0,0.0,0,0,0,0,0,0,1,0,0.9235498003632386,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,484400,3,2015,1,21,1,0,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,1,0.1371296296296296,0,6,2,0.0,0.0,0.0,0.6464848602542669,0.0,0.0,0.0,1270.9304061813723,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
47,0.0,78,92688,0,1,0,0,1,1,10818.37,1,49850.45284256416,45202.30515,0,0,0,22,0,0,0,11.43700508216134,0,0,0,0.0,1,0,1,0,0,0,0,0,9.289093325196983,1,1,1,0,0,10.816802919249431,10.718925485934593,1.102829881707069,1.0,49850.45284256416,0.217016483961523,0,0.217016483961523,0,0,0,1,1,1,0,0,0.5378307099303722,0,0.1167181296379605,0,0,0,0,0,0,1,0,1,0,0,0,2039136,4,2015,2,14,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.1116444444444444,0,3,1,0.1167181296379605,0.217016483961523,0.217016483961523,0.5378307099303722,0.2393322633405714,0.2393322633405714,138.697049503884,1060.6479102535372,0,0,0,0,0,0,0,0,0,0,0,0,3.3501543889138814,3,2,-1,0.0
59,0.0,60,54142,0,0,0,1,89,0,0.0,1,15000.0,18876.5292,0,0,0,40,1,0,0,10.899383973528195,0,0,0,0.0,0,0,0,0,0,0,1,1,0.0,0,0,0,1,0,9.61587214452889,9.845727562491376,0.7946376073841669,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.2770492408799629,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,2165680,12,2016,4,1,0,0,3,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1430607966457023,0,3,1,0.0,0.0,0.0,0.2770492408799629,0.0,0.0,0.0,254.23728382648676,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,-1,0.0
42,0.0,78,95983,0,1,0,0,43,0,2846.45,1,41758.705456339056,8941.210694,0,0,0,22,0,0,0,11.471936789892874,0,0,0,0.0,1,0,1,0,0,0,1,0,7.954179135904661,0,0,0,1,0,10.63968716928306,9.098538118806657,4.670363654408779,1.0,41758.705456339056,0.0681642299210628,0,0.0681642299210628,0,0,0,1,0,0,0,0,0.4350635576706708,0,0.0296557723760493,0,0,1,0,0,0,0,0,1,0,1,0,2111626,12,2016,4,9,0,0,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1547392290249433,0,5,1,0.0296557723760493,0.0681642299210628,0.0681642299210628,0.4350635576706708,0.3183517419617187,0.3183517419617187,36.49294825009041,994.2548681448616,0,0,0,0,0,0,0,0,0,0,0,0,5.148278861880247,3,1,-2,1.0
44,0.0,71,68616,0,0,3,1,0,0,0.0,1,15000.0,31885.984010000004,0,0,0,29,0,0,0,11.136295596424384,1,0,0,1.3862943611198906,0,0,0,0,1,1,1,1,0.0,0,0,0,0,1,9.61587214452889,10.369953180743291,0.4704261281328282,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.2186079048586538,0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1989864,10,2016,4,28,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0763703703703703,0,4,1,0.0,0.0,0.0,0.2186079048586538,0.0,0.0,0.0,340.90908316115724,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2,0,-2,0.0
19,0.0,65,69119,1,0,0,0,77,0,0.0,6,15000.0,28013.67062,0,1,0,35,0,0,0,11.143599403477936,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.240483602657378,0.5354528581040533,0.5,7500.0,0.0,0,0.0,0,1,0,0,0,0,1,0,0.2170170285997046,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,2419165,7,2015,3,12,1,0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.1865700483091787,1,5,1,0.0,0.0,0.0,0.1085085142998523,0.0,0.0,0.0,789.473642659282,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2,0,-2,1.0
