claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,age_outlier,age_extreme,safety_inv,safety_risk_flag,vehicle_income_ratio,low_income_high_car,high_claim_freq,claim_freq_score,no_witness,no_witness_repeat,mid_liab,witness_missing,price_per_weight,price_weight_zscore,price_weight_anomaly_flag,vehicle_price_zscore,vehicle_price_anomaly_flag,payout_per_vehicle_age,payout_age_zscore,payout_age_anomaly_flag,payout_to_vehicle_price_ratio,payout_price_ratio_flag,vehicle_anomaly_score,safety_risk,log_past_claims,driver_risk_score,vehicle_price_quantile,vehicle_risk_score,log_claim_payout,liab_ratio,claim_risk_score,composite_risk_score,log_composite_risk,triple_high_risk_flag,income_payout_gap,income_payout_risk,income_payout_anomaly_flag,driver_vehicle_interaction,high_claim_driver_anomaly_vehicle,_is_train,fraud
17369,49,M,1.0,68,72302,1,1,Own,50009,10/10/2015,Saturday,Parking Lot,8,0.0,67,Broker,0,0.0,3,Medium,15000.0,red,23091.28685,0,0,0.014492753623188406,0,0.20746314071533292,0,1,3,1,1,1,0,0.6495956717762589,-0.6195091079587148,0,-0.7505560026592288,0,0.0,-0.71740070275363,0,0.0,0,0,0.32,2.1972245773362196,0.7031118647475902,0.4467777777777778,0.4467777777777778,0.0,0.67,0.0,0.0,0.0,0,72301.27698723013,1.3831014354536367e-05,0,-1.6491400957100866,0,1,0
11474,26,M,1.0,55,36079,1,1,Rent,50055,1/30/2016,Saturday,Local,13,0.0,99,Broker,0,7577.33,1,Large,58698.59901759433,gray,18698.07986,0,0,0.017857142857142856,0,1.6269463958977335,1,1,3,1,1,0,0,3.139284858429387,0.7401372501983922,0,1.3481444714632158,0,3788.646056769716,1.9255204866429605,0,0.12908877086551726,0,0,0.45,2.6390573296152584,1.1875757983268662,0.8767222222222222,0.8767222222222222,8.933048137740453,0.99,8.843717656363049,9.207849709315262,2.323157003660516,1,4.760811412592469,0.2100477865762786,1,3.5578305487952884,0,1,1
27582,48,M,1.0,74,91682,1,0,Own,85078,4/3/2016,Sunday,Parking Lot,2,0.0,78,Phone,1,0.0,3,Large,22484.37200698389,blue,8867.858258,0,0,0.013333333333333334,0,0.2452430357865654,0,0,0,1,0,1,0,2.5354906819067677,0.4090244784968252,0,-0.3866167859268577,0,0.0,-0.71740070275363,0,0.0,0,0,0.26,1.0986122886681098,0.28563919505370855,0.5346111111111111,0.5346111111111111,0.0,0.78,0.0,0.0,0.0,0,91681.0831891681,1.0907375492364098e-05,0,-0.42474195202461384,0,1,0
7784,55,M,1.0,70,118100,1,1,Own,20120,3/6/2015,Friday,Local,5,0.0,29,Broker,1,0.0,1,Large,36510.20530069849,other,30809.22102,0,0,0.014084507042253521,0,0.3091465309119263,0,1,2,1,1,1,0,1.1850414934265052,-0.3315440649347631,0,0.28525927519737954,0,0.0,-0.6789293319088264,0,0.0,0,0,0.3,1.791759469228055,0.5375278407684164,0.6932777777777778,0.6932777777777778,0.0,0.29,0.0,0.0,0.0,0,118098.81901180987,8.467485181332128e-06,0,0.5111160075200364,0,1,1
10381,33,F,0.0,90,99287,0,0,Own,50047,1/4/2016,Monday,Local,0,1.0,89,Broker,1,0.0,6,Medium,38547.233611939846,gray,14732.86554,0,0,0.01098901098901099,0,0.38824049081893747,0,0,0,0,0,0,0,2.616411144262417,0.4605898069568666,0,0.38391436608338014,0,0.0,-0.7018364623666716,0,0.0,0,0,0.1,0.0,0.0,0.7138333333333333,0.7138333333333333,0.0,0.89,0.0,0.0,0.0,0,99286.0071399286,1.0071912736806228e-05,0,0.0,0,1,0
29401,55,F,0.0,71,43960,1,1,Rent,20128,11/30/2015,Monday,Local,2,,36,Phone,1,0.0,7,Compact,19955.94424416304,other,33927.05081,0,0,0.013888888888888888,0,0.45395687543591995,0,0,0,1,0,1,1,0.588201560755732,-0.6682277850142371,0,-0.5239963329261728,0,0.0,-0.6826432246620295,0,0.0,0,0,0.29,1.0986122886681098,0.3185975637137518,0.5055555555555555,0.5055555555555555,0.0,0.36,0.0,0.0,0.0,0,43959.560404395954,2.2748180158610462e-05,0,-0.5756688105697194,0,1,0
2444,66,F,1.0,89,89022,1,0,Rent,50011,3/21/2015,Saturday,Local,0,0.0,37,Phone,1,0.0,1,Medium,46358.70129269273,red,9417.515235,0,0,0.011111111111111112,0,0.5207555580945465,0,0,0,1,0,1,0,4.9226043267947714,1.727061821685456,0,0.7602591531717112,0,0.0,-0.6789293319088264,0,0.0,0,0,0.11,0.0,0.0,0.7867222222222222,0.7867222222222222,0.0,0.37,0.0,0.0,0.0,0,89021.1097889021,1.1233290645993867e-05,0,0.0,0,1,0
24939,32,F,1.0,68,104341,0,0,Own,15037,10/13/2015,Tuesday,Parking Lot,0,0.0,0,Broker,0,4917.66,1,Compact,48955.83154651861,silver,26792.63451,0,0,0.014492753623188406,0,0.4691907452153862,0,0,0,1,0,0,0,1.8272123075457312,0.005831187289574627,0,0.8472313580910567,0,2458.8177059114705,1.01134926156663,0,0.10045095433263454,0,0,0.32,0.0,0.0,0.8076111111111111,0.8076111111111111,8.500791414666676,0.0,0.0,0.0,0.0,0,21.21329788760903,0.047140219964662514,0,0.0,0,1,1
10542,64,M,1.0,86,47858,1,1,Own,50048,5/3/2016,Tuesday,Highway,0,0.0,100,Phone,1,0.0,6,Medium,93952.97980291511,other,19945.65036,0,0,0.011494252873563218,0,1.9631614317964627,1,0,0,1,0,0,0,4.710449549653623,1.6105546313618735,0,3.053280048167721,1,0.0,-0.7018364623666716,0,0.0,0,1,0.14,0.0,0.0,0.9881666666666666,1.9763333333333333,0.0,1.0,0.0,0.0,0.0,0,47857.52142478575,2.0895357093715663e-05,0,0.0,0,1,0
16730,43,M,1.0,61,49824,1,1,Own,20163,3/10/2015,Tuesday,Local,0,0.0,1,Online,1,4560.16,1,Large,39184.01559197817,blue,30305.3986,0,0,0.016129032258064516,0,0.7864486109501078,1,0,0,1,0,0,0,1.2929714634754368,-0.2723566912863688,0,0.4133421554853899,0,2280.0685996570014,0.8884707792869532,0,0.11637806717721356,0,0,0.39,0.0,0.0,0.7197222222222223,0.7197222222222223,8.42533225612272,0.01,0.08425332256122721,0.0,0.0,0,10.92353697102593,0.09154535634372622,0,0.0,0,1,0
815,43,M,0.0,65,92025,0,0,Rent,20107,10/16/2015,Friday,Parking Lot,0,0.0,51,Phone,0,0.0,1,Large,15000.0,silver,9882.544104,0,0,0.015151515151515152,0,0.16299918500407498,0,0,0,1,0,1,0,1.5178277806774887,-0.14904844930866734,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.35,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.51,0.0,0.0,0.0,0,92024.0797592024,1.0866720998547479e-05,0,-0.0,0,1,0
22551,54,F,0.0,82,34998,0,0,Rent,20148,9/21/2016,Wednesday,Parking Lot,0,0.0,22,Broker,0,3710.4,1,Compact,30219.233953489143,other,9339.092353,0,0,0.012048192771084338,0,0.8634560247296744,1,0,0,1,0,1,0,3.235778465283516,0.7721333837527535,0,-0.03870799702229523,0,1855.1907240463797,0.5963946419387625,0,0.12278272852590846,0,0,0.18,0.0,0.0,0.6248333333333334,0.6248333333333334,8.21916444291024,0.22,1.8082161774402528,0.0,0.0,0,9.429864715660223,0.10604594760302562,0,-0.0,0,1,0
13000,48,M,1.0,78,31445,1,1,Rent,80104,9/1/2015,Tuesday,Local,19,0.0,16,Broker,1,0.0,1,Large,15000.0,silver,30755.23267,0,0,0.012658227848101266,0,0.47702337414533313,0,1,3,1,1,0,0,0.4877218831693131,-0.7139449523429007,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.22,2.995732273553991,0.659061100181878,0.4467777777777778,0.4467777777777778,0.0,0.16,0.0,0.0,0.0,0,31444.685553144467,3.180187628182471e-05,0,-2.2322364331393842,0,1,0
11398,24,M,1.0,83,92927,1,1,Rent,50003,12/25/2015,Friday,Parking Lot,12,0.0,96,Online,1,0.0,1,Medium,78155.31627173838,silver,9370.048049,0,0,0.011904761904761904,0,0.841039915974242,1,1,3,1,1,0,0,8.340972829554445,3.604297465934898,1,2.292172333060235,1,0.0,-0.6789293319088264,0,0.0,0,2,0.17,2.5649493574615367,0.43604139076846127,0.9623888888888888,2.8871666666666664,0.0,0.96,0.0,0.0,0.0,0,92926.0707392926,1.0761242694721518e-05,0,5.879305952873961,1,1,0
28603,49,F,1.0,94,61953,1,1,Rent,80037,4/13/2015,Monday,Local,0,0.0,73,Broker,0,2096.11,1,Compact,117066.24870037568,black,22105.93758,0,0,0.010526315789473684,0,1.8895977386143639,1,0,0,1,0,1,0,5.2956925361687714,1.892788362131577,1,4.067757323394293,1,1048.0497597512012,0.041537284849924506,0,0.017905331580119387,0,2,0.06,0.0,0.0,0.9986111111111111,2.9958333333333336,7.648315485415524,0.73,5.5832703043533325,0.0,0.0,0,29.542083965351914,0.03385000403738604,0,0.0,0,1,0
29671,44,F,0.0,79,91943,1,1,Own,85008,3/31/2015,Tuesday,Parking Lot,7,0.0,82,Broker,0,0.0,1,Compact,21660.16226111902,blue,31457.49651,0,0,0.0125,0,0.2355825050424613,0,1,2,1,1,1,0,0.6885532752852076,-0.6136334453445356,0,-0.4434142633472095,0,0.0,-0.6789293319088264,0,0.0,0,0,0.21,2.0794415416798357,0.4366827237527655,0.5247777777777778,0.5247777777777778,0.0,0.82,0.0,0.0,0.0,0,91942.0805791942,1.0876412558772662e-05,0,-0.92205403937755,0,1,0
14154,49,F,0.0,50,105411,1,1,Rent,20152,8/30/2016,Tuesday,Local,0,0.0,77,Broker,0,0.0,1,Medium,64443.142057625584,white,23989.7566,0,0,0.0196078431372549,0,0.611351206777524,1,0,0,1,0,1,0,2.6862774435470014,0.49895767374563976,0,1.631540362727227,0,0.0,-0.6789293319088264,0,0.0,0,0,0.5,0.0,0.0,0.9098333333333334,0.9098333333333334,0.0,0.77,0.0,0.0,0.0,0,105409.94590054099,9.486770829468759e-06,0,0.0,0,1,1
27902,44,M,0.0,58,49993,1,1,Own,50028,5/18/2016,Wednesday,Local,13,0.0,60,Broker,0,0.0,1,Compact,29373.4746975499,other,7888.497876,0,0,0.01694915254237288,0,0.5875517511961654,1,1,3,1,1,1,0,3.7235827558095766,1.0375135344974158,0,-0.07869879076527013,0,0.0,-0.6789293319088264,0,0.0,0,0,0.42,2.6390573296152584,1.1084040784384084,0.6162222222222222,0.6162222222222222,0.0,0.6,0.0,0.0,0.0,0,49992.50007499925,2.0003000416057608e-05,0,-0.20769062060094376,0,1,1
12299,52,F,1.0,53,96172,1,1,Own,80108,6/20/2015,Saturday,Highway,10,1.0,4,Broker,1,0.0,1,Large,34335.80310205163,black,23749.76438,0,0,0.018518518518518517,0,0.3570249459515413,0,1,3,0,0,0,0,1.4457323676233584,-0.1885846240044962,0,0.18109941860037987,0,0.0,-0.6789293319088264,0,0.0,0,0,0.47,2.3978952727983707,1.127010778215234,0.6702222222222223,0.6702222222222223,0.0,0.04,0.0,0.0,0.0,0,96171.03828961709,1.0398140829929892e-05,0,0.4342574397683842,0,1,0
5780,52,M,1.0,55,104290,1,1,Rent,85005,10/11/2016,Tuesday,Highway,0,1.0,16,Broker,1,0.0,1,Medium,15000.0,gray,16224.54829,0,0,0.017857142857142856,0,0.1438297056285358,0,0,0,0,0,0,0,0.924524968131162,-0.4685285819126827,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.45,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.16,0.0,0.0,0.0,0,104288.95711042889,9.588742927453367e-06,0,-0.0,0,1,0
2117,38,M,1.0,39,114405,1,1,Own,15022,10/24/2015,Saturday,Local,11,0.0,79,Phone,0,0.0,7,Large,85295.50538517932,other,16742.963219999998,0,0,0.025,1,0.7455574964833646,1,1,3,1,1,1,0,5.094409168404972,1.8123016639485434,0,2.622209570779001,1,0.0,-0.6826432246620295,0,0.0,0,1,0.61,2.4849066497880004,1.5157930563706803,0.9772222222222222,1.9544444444444444,0.0,0.79,0.0,0.0,0.0,0,114403.85596144038,8.74096411793706e-06,0,6.515945999566478,1,1,0
26411,33,M,0.0,53,70637,1,0,Own,50009,5/6/2015,Wednesday,Local,0,1.0,76,Phone,0,4838.42,1,Large,15000.0,gray,8575.353884,0,0,0.018518518518518517,0,0.21235329926242622,0,0,0,0,0,1,0,1.749198946820748,-0.022167550001669138,0,-0.7451388272728282,0,2419.1979040104798,0.9841132030048354,0,0.32256133311829244,0,0,0.47,0.0,0.0,0.4467777777777778,0.4467777777777778,8.48455015781918,0.76,6.448258119942577,0.0,0.0,0,14.59617058532599,0.06851107343830291,0,-0.0,0,1,0
794,31,M,1.0,45,46733,1,1,Own,50028,3/20/2015,Friday,Local,7,0.0,13,Broker,1,0.0,1,Compact,41565.95271503109,white,31153.48414,0,0,0.021739130434782608,1,0.8894347188289022,1,1,2,1,1,0,0,1.3342312697641265,-0.26236526907954555,0,0.49780908684744923,0,0.0,-0.6789293319088264,0,0.0,0,0,0.55,2.0794415416798357,1.1436928479239097,0.7422777777777778,0.7422777777777778,0.0,0.13,0.0,0.0,0.0,0,46732.53267467325,2.1398369455973597e-05,0,1.035164895016291,0,1,0
10148,75,M,1.0,52,78730,1,0,Own,20137,1/12/2015,Monday,Local,3,0.0,50,Phone,1,2362.66,12,Compact,15000.0,gray,26928.87913,1,0,0.018867924528301886,0,0.1905245776705195,0,0,1,1,0,1,0,0.5570228126472255,-0.6851899582336283,0,-0.7583326912671867,0,181.7429371208176,0.07543004672357234,0,0.15751066656165955,0,0,0.48,1.3862943611198906,0.6654212933375474,0.4467777777777778,0.4467777777777778,7.767966544155249,0.5,3.8839832720776246,1.1546905419383913,0.767647113215651,0,33.308512927796244,0.030022345997381093,0,-1.051272333756572,0,1,0
6899,34,M,1.0,48,115016,1,1,Own,15035,10/29/2016,Saturday,Local,13,0.0,50,Broker,1,338.94,1,Large,38382.66823461611,other,11740.48908,0,0,0.02040816326530612,1,0.3337159024363229,0,1,3,1,1,1,0,3.2692563265791605,0.8114118910189487,0,0.3749554090595635,0,169.46915265423672,-0.5624302192266624,0,0.008830548148448296,0,0,0.52,2.6390573296152584,1.3723098113999344,0.7117777777777777,0.7117777777777777,5.828769131449206,0.5,2.914384565724603,2.846711471901715,1.3472186201520802,0,338.3420504106004,0.002955588787236308,0,0.9895288205575284,0,1,1
2675,42,F,1.0,58,39185,1,1,Own,15001,12/9/2015,Wednesday,Highway,0,1.0,50,Broker,0,0.0,1,Medium,15000.0,blue,31569.74975,0,0,0.01694915254237288,0,0.3827995406405512,0,0,0,0,0,1,0,0.4751383876664596,-0.7153142945164179,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.42,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.5,0.0,0.0,0.0,0,39184.60815391846,2.552022456921769e-05,0,-0.0,0,1,0
16479,31,M,1.0,75,55612,1,1,Rent,80006,7/2/2015,Thursday,Local,0,0.0,83,Online,1,879.29,4,Medium,57942.73085646086,white,23144.38195,0,0,0.013157894736842105,0,1.0419105742728343,1,0,0,1,0,0,0,2.503533296184024,0.3986016627038799,0,1.3183603088025653,0,175.85764828470343,-0.35818599962872455,0,0.015175156345780063,0,0,0.25,0.0,0.0,0.8722777777777778,0.8722777777777778,6.780251398638621,0.83,5.627608660870055,0.0,0.0,0,63.17463491378257,0.01582913527040393,0,0.0,0,1,0
15771,25,F,0.0,98,108396,1,0,Rent,50002,4/3/2015,Friday,Highway,2,1.0,21,Online,1,0.0,1,Compact,15000.0,gray,13533.83558,0,0,0.010101010101010102,0,0.1383814900918853,0,0,0,0,0,1,0,1.1083332511504227,-0.38526056007416726,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.02,1.0986122886681098,0.021972245773362195,0.4467777777777778,0.4467777777777778,0.0,0.21,0.0,0.0,0.0,0,108394.91605083949,9.22552492626798e-06,0,-0.8331136135248911,0,1,0
20610,53,F,0.0,89,117619,0,0,Rent,85076,9/29/2016,Thursday,Highway,0,0.0,30,Broker,0,943.56,1,Compact,15000.0,other,42935.87451,0,0,0.011111111111111112,0,0.127530416004217,0,0,0,1,0,1,0,0.34935820377928567,-0.7981657279757786,0,-0.7583326912671867,0,471.7776411117944,-0.3546126305387233,0,0.06290399995806399,0,0,0.11,0.0,0.0,0.4467777777777778,0.4467777777777778,6.850719210598855,0.3,2.0552157631796564,0.0,0.0,0,124.52252768990296,0.008030674756165736,0,-0.0,0,1,0
3757,48,F,1.0,65,47449,1,1,Rent,50025,3/13/2016,Sunday,Local,2,0.0,45,Broker,0,0.0,7,Compact,15000.0,red,15000.881980000002,0,0,0.015151515151515152,0,0.31612889628864677,0,0,0,1,0,1,0,0.9999412041238249,-0.4442290815449809,0,-0.7583326912671867,0,0.0,-0.6826432246620295,0,0.0,0,0,0.35,1.0986122886681098,0.3845143010338384,0.4467777777777778,0.4467777777777778,0.0,0.45,0.0,0.0,0.0,0,47448.52551474485,2.1075470500732224e-05,0,-0.8331136135248911,0,1,0
2892,39,M,1.0,71,39669,1,0,Own,15004,7/12/2016,Tuesday,Parking Lot,6,0.0,51,Broker,1,0.0,4,Medium,15000.0,silver,50541.64564,0,0,0.013888888888888888,0,0.37812901762081225,0,1,2,1,1,1,0,0.2967849544091764,-0.8132590953518283,0,-0.7505560026592288,0,0.0,-0.66188543066792,0,0.0,0,0,0.29,1.9459101490553132,0.5643139432260408,0.4467777777777778,0.4467777777777778,0.0,0.51,0.0,0.0,0.0,0,39668.60331396686,2.52088532543777e-05,0,-1.46051454300898,0,1,0
18756,53,F,0.0,90,61659,0,1,Own,15059,2/15/2015,Sunday,Local,4,1.0,69,Broker,1,0.0,3,Medium,27938.585389681324,gray,12547.13813,0,0,0.01098901098901099,0,0.4531144746051886,0,0,1,0,0,1,0,2.2266898696694613,0.24656997047709675,0,-0.12719438065550168,0,0.0,-0.71740070275363,0,0.0,0,0,0.1,1.6094379124341003,0.16094379124341004,0.6000555555555556,0.6000555555555556,0.0,0.69,0.0,0.0,0.0,0,61658.38341616584,1.621839471671312e-05,0,-0.20471145847553893,0,1,0
14383,56,F,0.0,80,76028,1,1,Own,15003,11/23/2015,Monday,Local,9,1.0,12,Online,1,2568.32,1,Compact,15000.0,other,17888.031730000002,0,0,0.012345679012345678,0,0.1972957331509444,0,1,3,0,0,0,0,0.8385494959994966,-0.5320310067490082,0,-0.7583326912671867,0,1284.1535792321038,0.2038434334297461,0,0.17122133321918578,0,0,0.2,2.302585092994046,0.4605170185988092,0.4467777777777778,0.4467777777777778,7.851396551439086,0.12,0.9421675861726903,0.19384982217584826,0.1771832299876572,0,29.590708710512082,0.03379438025088423,0,-1.7461255504418802,0,1,0
27805,38,M,1.0,85,117144,1,0,Own,80001,4/27/2016,Wednesday,Local,3,0.0,4,Broker,0,0.0,6,Medium,15000.0,gray,12247.14046,0,0,0.011627906976744186,0,0.12804753124359763,0,0,1,1,0,0,0,1.2247756965589862,-0.30364250565684925,0,-0.7505560026592288,0,0.0,-0.7018364623666716,0,0.0,0,0,0.15,1.3862943611198906,0.2079441541679836,0.4467777777777778,0.4467777777777778,0.0,0.04,0.0,0.0,0.0,0,117142.82857171427,8.536587447198605e-06,0,-1.0404915541911746,0,1,0
20104,33,M,1.0,93,100209,1,0,Rent,50013,12/9/2016,Friday,Local,0,0.0,28,Broker,1,0.0,4,Compact,41329.71480111529,black,33233.44919,0,0,0.010638297872340425,0,0.41243515852982554,0,0,0,1,0,1,0,1.2436179751428054,-0.3116616165145872,0,0.48663883760295723,0,0.0,-0.66188543066792,0,0.0,0,0,0.07,0.0,0.0,0.7403888888888889,0.7403888888888889,0.0,0.28,0.0,0.0,0.0,0,100207.99792002079,9.979243380337162e-06,0,0.0,0,1,0
3229,45,F,1.0,64,78055,1,1,Own,15045,6/20/2015,Saturday,Parking Lot,0,0.0,98,Phone,0,0.0,1,Medium,15000.0,black,18540.93732,0,0,0.015384615384615385,0,0.1921721862789059,0,0,0,1,0,0,0,0.8090205868788188,-0.5319591165021595,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.36,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.98,0.0,0.0,0.0,0,78054.21945780542,1.2811607198409874e-05,0,-0.0,0,1,0
7864,33,M,1.0,68,68590,1,1,Rent,85044,1/29/2016,Friday,Highway,0,0.0,99,Phone,0,3328.36,9,Compact,22993.08431568524,other,30902.12532,0,0,0.014492753623188406,0,0.3352250228267275,0,0,0,1,0,0,0,0.7440615837954483,-0.583435262249133,0,-0.3803885138974758,0,332.83566716433285,0.451762755361195,0,0.1447548294459103,0,0,0.32,0.0,0.0,0.5415555555555556,0.5415555555555556,8.110535372311011,0.99,8.0294300185879,0.0,0.0,0,20.601556994132334,0.04853999699560798,0,-0.0,0,1,1
6360,40,F,1.0,87,69080,1,1,Rent,20111,10/1/2016,Saturday,Parking Lot,0,0.0,25,Broker,1,705.56,1,Medium,15000.0,gray,20359.87379,0,0,0.011363636363636364,0,0.21713954834973942,0,0,0,1,0,1,0,0.7367432699902098,-0.5716510208198106,0,-0.7505560026592288,0,352.77823610881944,-0.43641704671372494,0,0.047037333301975105,0,0,0.13,0.0,0.0,0.4467777777777778,0.4467777777777778,6.560408124208621,0.25,1.6401020310521552,0.0,0.0,0,97.76947325394202,0.010228140384077159,0,-0.0,0,1,0
28800,47,F,1.0,84,123627,0,0,Rent,80022,11/6/2016,Sunday,Highway,0,1.0,18,Broker,1,0.0,11,Large,15005.564339817236,black,6028.596458,0,0,0.011764705882352941,0,0.12137772767936807,0,0,0,0,0,0,0,2.489064315295823,0.3835648706928618,0,-0.7448722800637696,0,0.0,-0.6516635796956131,0,0.0,0,0,0.16,0.0,0.0,0.44705555555555554,0.44705555555555554,0.0,0.18,0.0,0.0,0.0,0,123625.76374236257,8.088928793217581e-06,0,-0.0,0,1,0
23711,47,F,1.0,69,81008,0,1,Own,80028,11/19/2016,Saturday,Highway,3,1.0,88,Broker,0,0.0,1,Medium,15000.0,blue,7987.670134,0,0,0.014285714285714285,0,0.18516689709658304,0,0,1,0,0,0,0,1.8778942707426853,0.055024930691574964,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.31,1.3862943611198906,0.42975125194716607,0.4467777777777778,0.4467777777777778,0.0,0.88,0.0,0.0,0.0,0,81007.18992810072,1.2344583249513047e-05,0,-1.0404915541911746,0,1,0
22413,41,M,0.0,65,76326,1,0,Rent,50047,9/6/2016,Tuesday,Highway,0,0.0,76,Broker,1,0.0,1,Medium,77208.6947808189,silver,27943.09333,0,0,0.015151515151515152,0,1.0115647981136036,1,0,0,1,0,1,0,2.763068993163192,0.5411286199149263,0,2.246565530598371,1,0.0,-0.6789293319088264,0,0.0,0,1,0.35,0.0,0.0,0.959,1.918,0.0,0.76,0.0,0.0,0.0,0,76325.23674763252,1.310182637461652e-05,0,0.0,0,1,1
27430,49,M,1.0,83,57783,1,0,Own,85078,12/5/2015,Saturday,Parking Lot,0,0.0,96,Broker,0,3508.55,1,Large,15000.0,black,19904.88623,0,0,0.011904761904761904,0,0.2595919214994029,0,0,0,1,0,0,0,0.7535838094797371,-0.5681497745597237,0,-0.7451388272728282,0,1754.2662286688567,0.5270155604054679,0,0.23390333317739778,0,0,0.17,0.0,0.0,0.4467777777777778,0.4467777777777778,8.163243103112727,0.96,7.836713378988217,0.0,0.0,0,16.464503949325398,0.060736685156804956,0,-0.0,0,1,0
13430,43,F,1.0,90,57448,1,0,Own,15054,5/30/2016,Monday,Local,0,0.0,24,Phone,1,0.0,1,Large,15000.0,white,21413.83651,0,0,0.01098901098901099,0,0.26110569558557306,0,0,0,1,0,1,0,0.7004816715580305,-0.5972702874003712,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.1,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.24,0.0,0.0,0.0,0,57447.42552574474,1.7407220439805147e-05,0,-0.0,0,1,0
11105,36,F,0.0,76,67472,0,1,Own,50022,12/22/2015,Tuesday,Local,0,1.0,100,Broker,1,0.0,3,Medium,15000.0,white,18225.60968,0,0,0.012987012987012988,0,0.22231444154612284,0,0,0,0,0,0,0,0.8230177346676186,-0.5242724248170035,0,-0.7505560026592288,0,0.0,-0.71740070275363,0,0.0,0,0,0.24,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,1.0,0.0,0.0,0.0,0,67471.32528674713,1.4821110977172567e-05,0,-0.0,0,1,0
18250,32,M,0.0,40,37694,1,1,Own,15051,5/27/2016,Friday,Parking Lot,21,0.0,0,Phone,0,0.0,7,Large,15000.0,other,20464.0943,0,0,0.024390243902439025,1,0.3979413169204648,0,1,3,1,1,0,0,0.7329911489251733,-0.5794425183092583,0,-0.7451388272728282,0,0.0,-0.6826432246620295,0,0.0,0,0,0.6,3.091042453358316,1.8546254720149895,0.4467777777777778,0.4467777777777778,0.0,0.0,0.0,0.0,0.0,0,37693.62306376936,2.6529686415204024e-05,0,-2.3032557487459413,0,1,0
13947,65,F,1.0,72,72192,1,1,Rent,85016,4/4/2016,Monday,Local,0,1.0,76,Broker,1,6563.39,1,Large,36260.8554055322,other,7603.989020999999,0,0,0.0136986301369863,0,0.5022835688931212,0,0,0,0,0,1,0,4.768662245264121,1.6336663428601428,0,0.27331472816778196,0,3281.678591607042,1.5770130507753928,0,0.1810048308233952,0,0,0.28,0.0,0.0,0.6906111111111111,0.6906111111111111,8.78941486543584,0.76,6.6799552977312375,0.0,0.0,0,10.99751841222487,0.09092952184496277,0,0.0,0,1,0
4613,53,M,0.0,91,55405,1,1,Own,85018,7/4/2016,Monday,Parking Lot,8,0.0,64,Broker,0,2428.02,1,Compact,15000.0,gray,19094.81089,0,0,0.010869565217391304,0,0.2707336882952802,0,1,3,1,1,1,0,0.7855537338680846,-0.560862289327715,0,-0.7583326912671867,0,1214.00392998035,0.1556200738106169,0,0.161867999892088,0,0,0.09,2.1972245773362196,0.19775021196025974,0.4467777777777778,0.4467777777777778,7.795243162809362,0.64,4.988955624197992,0.4407762262507762,0.36518201436228287,0,22.809610366281007,0.043841150529549344,0,-1.6662272270497822,0,1,0
26434,29,M,1.0,80,115894,1,1,Rent,80015,8/25/2016,Thursday,Local,22,0.0,92,Online,0,70.05,1,Large,28313.9226364556,black,13664.484519999998,0,0,0.012345679012345678,0,0.24430878765471553,0,1,3,1,1,0,0,2.0720812829999673,0.15489686933655436,0,-0.10736524820831242,0,35.024824875875616,-0.6548520237026968,0,0.002474047869476998,0,0,0.2,3.1354942159291497,0.62709884318583,0.6046666666666667,0.6046666666666667,4.263383854543109,0.92,3.9223131461796608,1.4872853194531517,0.9111918825888025,0,1631.1609245375193,0.0006130602927193867,0,-0.3366431147489611,0,1,0
19030,55,F,1.0,66,97156,1,1,Rent,20151,3/17/2015,Tuesday,Parking Lot,10,0.0,7,Broker,1,334.11,1,Compact,15000.0,other,14749.776280000002,0,0,0.014925373134328358,0,0.15439087652846967,0,1,3,1,1,0,0,1.0169645766200295,-0.4349678568141502,0,-0.7583326912671867,0,167.05416472917636,-0.5640903676725667,0,0.02227399998515067,0,0,0.34,2.3978952727983707,0.815284392751446,0.4467777777777778,0.4467777777777778,5.8144588361362635,0.07,0.4070121185295385,0.1482545505307991,0.13824300722989008,0,289.92270329376316,0.0034491950928548106,0,-1.8184023755980534,0,1,0
