age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,log_claim_payout,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,vehicle_to_income_ratio,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,channel_broker,channel_online,broker_no_report,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,payout_to_income_ratio_clipped,payout_to_price_ratio_clipped,payout_to_residual_ratio_clipped,residual_to_income_ratio,claim_to_weight_ratio,claim_to_weight_ratio_clipped,payout_per_safety,vehicle_price_per_driver_age,serial_no_report,serial_no_witness,repeat_claim_full_liability,no_witness_no_report_full_liability,composite_x_income_ratio,income_bin,income_claim_bin_gap,payout_to_income_ratio_rank_pct,claim_est_payout_rank_pct,vehicle_price_rank_pct,past_num_of_claims_rank_pct,top10_payout_to_income_ratio,top5_payout_to_income_ratio,top1_payout_to_income_ratio,top10_claim_est_payout,top5_claim_est_payout,top1_claim_est_payout,top10_vehicle_price,top5_vehicle_price,top1_vehicle_price,top10_past_num_of_claims,top5_past_num_of_claims,top1_past_num_of_claims,payout_to_income_ratio_z,claim_est_payout_z,vehicle_price_z,past_num_of_claims_z,annual_income_z,fraud_combo_1,fraud_combo_2,fraud_combo_3,fraud_combo_4,payout_vs_price_ratio,claim_over_income_plus_price,annual_income_bucket_q5,claim_est_payout_bucket_q5,vehicle_price_bucket_q5,past_num_of_claims_bucket_q5,low_income_bucket_high_claim,repeat_high_payout,income_x_vehicle,risk_score_interaction,claim_liability_interaction,fraud
49,1.0,64,96253,0,0,8,0,94,0,609.69,5,55194.50891452759,16712.88592,0,0,0,36,0,0,0,11.47474580972806,1,1,0,2.19722457733622,1,0,1,0,0,1,1,6.414589465442984,1,0,0,10.918636868711197,9.723995145122268,3.302512155915265,0.6,33116.705348716554,0.0184103458831908,0.0110462075300479,0,0,0,0,0,0,0.5734315700700671,0.0063342441273899,0,0,1,1,1,0,0,1,0,3465108,2,2015,1,4,0,0,2,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,1,0,0,0.2116444444444444,1,8,2,0.0063342441273899,0.0110462075300479,0.0184103458831908,0.3440589420420402,0.036480234645407,0.036480234645407,9.526406101149906,1126.4185262879405,1,1,0,0,8.05067395301912,3,-3,0.5442222222222223,0.5521666666666667,0.8549444444444444,0.8217777777777778,0,0,0,0,0,0,0,0,0,0,0,0,-0.4772295330870495,-0.4707124056902337,1.1692530690333702,0.7844528260356132,0.690427792528711,0,0,0,1,1.147601363198583e-07,0.0040257246794028,3.0,0.0,2.0,1.0,0,0,5312637066.550024,4.353777777777778,51.903666666666666,1.0
55,1.0,65,47283,0,0,12,0,2,1,0.0,1,15000.0,11604.87453,0,0,0,35,0,1,0,10.763927250870267,1,1,0,2.5649493574615367,1,0,1,0,0,0,0,0.0,0,1,0,9.61587214452889,9.359266673904592,1.2925602909303873,1.0,15000.0,0.0,0.0,0,0,1,0,1,0,0.3172387538794654,0.0,0,0,0,1,0,0,1,0,0,1654905,12,2016,4,24,1,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,0,1,0.1548518518518518,0,5,1,0.0,0.0,0.0,0.3172387538794654,0.0,0.0,0.0,272.72726776859514,0,1,0,0,5.0,0,0,0.5055,0.5055,0.4467777777777778,0.9087777777777778,0,0,0,0,0,0,0,0,0,1,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,1.4997412365946687,-1.091781754559583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,709245000.0,6.065999999999999,1.011,0.0
61,0.0,84,84068,1,0,0,0,23,0,0.0,1,21655.14155783398,15821.61307,0,0,0,16,0,0,0,11.339393169209067,0,0,0,0.0,1,0,1,0,0,0,1,0.0,0,0,1,9.983044367929311,9.669195402776555,1.3687063045124308,1.0,21655.14155783398,0.0,0.0,0,0,1,0,0,1,0.2575907783886424,0.0,0,0,1,0,1,0,1,0,1,1345088,4,2016,2,2,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,1,0.2083091787439613,1,6,2,0.0,0.0,0.0,0.2575907783886424,0.0,0.0,0.0,355.0023148005191,0,0,0,0,6.0,2,-2,0.5055,0.5055,0.5247222222222222,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.4333506195445052,-0.6461239950824981,0.2469680553167269,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1820504440.483987,0.0,11.626499999999998,0.0
44,1.0,73,40393,0,1,0,0,0,1,0.0,1,16233.064195975094,11748.44452,0,0,0,27,0,1,0,10.606436538068332,0,0,0,0.0,1,0,1,0,1,1,0,0.0,0,0,1,9.694867041728424,9.371561243561194,1.3817202921594405,1.0,16233.064195975094,0.0,0.0,0,0,1,0,1,0,0.4018781520454835,0.0,0,0,0,0,1,0,0,0,0,1090611,1,2015,1,24,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,1,0.1228490028490028,0,5,1,0.0,0.0,0.0,0.4018781520454835,0.0,0.0,0.0,368.9332687964051,0,0,0,0,5.0,0,0,0.5055,0.5055,0.4619444444444444,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.6924324646925312,-0.6461239950824981,-1.34253576271638,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,655702162.068022,0.0,0.0,0.0
38,1.0,87,114553,0,1,7,0,82,1,13671.05,1,84717.4286736046,36263.50113,0,0,0,13,0,0,1,11.648801606521214,1,1,0,2.079441541679836,1,0,1,0,0,0,0,9.52310888189816,1,0,0,11.347088432813443,10.498594611464098,2.3361624231363467,1.0,84717.4286736046,0.1613723434939204,0.1613723434939204,0,0,1,1,1,0,0.7395478832755585,0.1193425750515539,0,0,0,1,0,0,1,0,0,1489189,4,2015,2,27,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0.1347712418300653,0,5,1,0.1193425750515539,0.1613723434939204,0.1613723434939204,0.7395478832755585,0.376992005008398,0.376992005008398,157.13850394093674,2229.405959057859,0,1,0,0,5.59671287525777,4,-2,0.9399444444444444,0.9968888888888888,0.9766111111111112,0.7953333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1.8128205877556685,4.005089814776582,2.579939788323645,0.6056307233958493,1.3564362612180263,0,1,0,0,1.40869674896754e-06,0.0686051687937853,4.0,2.0,2.0,1.0,0,1,9704635606.84743,6.579611111111111,81.7448888888889,0.0
40,1.0,77,81799,1,1,1,0,0,0,2059.0,10,40014.65001251359,19536.13804,0,0,0,23,0,0,0,11.312032522590838,1,0,0,0.6931471805599453,1,0,1,0,1,1,1,7.630461261783627,0,0,1,10.597025906890469,9.880072448134571,2.0482374729609227,0.0999999999999999,4001.4650012513584,0.5145615415457933,0.0514561541661527,0,0,0,0,0,0,0.4891826307415056,0.0251714568634681,0,0,1,1,0,0,0,0,0,1881377,8,2016,3,9,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,1,0,0.1996934865900383,1,7,2,0.0251714568634681,0.0514561541661527,0.5145615415457933,0.0489182630741505,0.1053944231802021,0.1053944231802021,26.74025939298365,1000.3662253036842,0,0,0,0,7.176200198044276,2,-1,0.6506111111111111,0.6611666666666667,0.7272777777777778,0.5925555555555555,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955040359505206,0.0259299742874072,0.4439174474714978,-0.4673018924427342,0.1643902839803303,0,0,0,0,6.290403093531533e-07,0.0169027288570921,2.0,1.0,1.0,0.0,0,0,3273158356.3735995,0.6506111111111111,0.0,0.0
39,1.0,91,93109,1,1,3,1,24,1,0.0,8,15000.0,19178.0561,0,0,0,9,0,0,0,11.441536868882576,1,0,0,1.3862943611198906,0,0,0,0,0,0,0,0.0,0,0,1,9.61587214452889,9.861574134504858,0.7821439212088787,0.2999999999999999,4499.999999999999,0.0,0.0,0,0,0,0,1,0,0.1611015046863235,0.0,0,0,0,0,0,0,0,0,0,837981,2,2016,1,18,0,0,3,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0.1597037037037037,0,2,0,0.0,0.0,0.0,0.048330451405897,0.0,0.0,0.0,384.61537475345193,0,0,0,0,2.0,3,-3,0.5055,0.5055,0.4467777777777778,0.6659444444444444,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.1096576871632063,0.5760053539735631,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,0,0,1396635000.0,1.5164999999999995,12.131999999999998,0.0
44,0.0,44,32106,1,1,0,0,69,1,0.0,1,69928.09619077134,18277.72925,0,0,0,56,1,1,0,10.376829353880446,0,0,0,0.0,0,1,1,0,0,0,0,0.0,0,1,0,11.155237096129497,9.81349332672747,3.825863444549353,1.0,69928.09619077134,0.0,0.0,0,0,1,0,1,0,2.1780382541765806,0.0,1,0,0,0,0,0,0,1,0,1797936,8,2016,3,25,0,0,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0.1767485380116959,0,5,1,0.0,0.0,0.0,2.1780382541765806,0.0,0.0,0.0,1589.2748773067378,0,0,0,0,5.0,0,0,0.5055,0.5055,0.9349444444444444,0.5501111111111111,0,0,0,0,0,0,1,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,1.87326459864202,-0.6461239950824981,-1.6441320567070006,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2245111456.3009043,0.0,34.87949999999999,0.0
23,1.0,64,123958,1,1,4,0,62,1,1745.68,6,15000.0,5964.330861,0,1,0,36,0,0,1,11.72770614475072,1,0,0,1.6094379124341005,1,0,1,0,0,0,0,7.465472122205629,0,0,1,9.61587214452889,8.693719800051614,2.5149510225142166,0.5,7500.0,0.232757333302299,0.116378666658908,0,0,0,0,0,0,0.1210087287619919,0.0140828345083489,0,0,0,1,1,1,0,0,0,4462488,9,2015,3,25,0,0,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210287e-16,0,0,0,0.2300483091787439,1,5,1,0.0140828345083489,0.116378666658908,0.232757333302299,0.0605043643809959,0.2926866467321745,0.2926866467321745,27.2762495738086,652.1738846880919,0,0,0,0,5.070414172541744,4,-3,0.5895,0.6385,0.4467777777777778,0.7018888888888889,0,0,0,0,0,0,0,0,0,0,0,0,-0.3202087170714258,-0.0814369730838208,-0.7513516806606467,0.0691644154765575,1.6987209414378632,0,0,0,0,9.387930476241655e-07,0.0125625544224371,4.0,1.0,0.0,1.0,0,0,1859370000.0,2.358,39.587,0.0
36,1.0,82,98697,1,1,0,0,4,0,620.26,1,27117.25552703344,17474.20654,0,0,0,18,0,0,0,11.499819961791747,0,0,0,0.0,1,0,1,0,0,0,1,6.431749673860767,1,0,0,10.20796241576101,9.768538386202408,1.5518447411851182,1.0,27117.25552703344,0.0228732586658256,0.0228732586658256,0,0,1,0,0,1,0.2747525814032715,0.0062844868637721,0,0,1,0,0,0,1,0,1,1776546,4,2016,2,3,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,1,0.1362962962962962,0,7,2,0.0062844868637721,0.0228732586658256,0.0228732586658256,0.2747525814032715,0.0354957461756374,0.0354957461756374,7.564146249217729,753.2570770493435,0,0,0,0,7.043991408046405,3,-3,0.5435555555555556,0.5527777777777778,0.5911666666666666,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.4782378359849767,-0.4670903303879425,-0.1723557146204922,-0.6461239950824981,0.7793744973088579,0,0,0,0,2.3174377338820797e-07,0.0049299267993919,3.0,0.0,0.0,0.0,0,0,2676391768.75162,0.0,2.2111111111111112,0.0
50,0.0,69,117287,0,0,0,0,54,1,5794.09,7,26635.79613313304,13006.0121,0,0,0,31,0,0,1,11.6723877276181,0,0,0,0.0,1,0,1,0,0,0,0,8.664766286283106,0,0,1,10.190048852149094,9.473243883331625,2.047960276085325,0.3999999999999999,10654.318453253214,0.5438254943174703,0.2175301977392383,0,1,0,0,1,0,0.2270993045512797,0.049400956627338,0,0,0,0,0,0,1,0,0,3635897,5,2015,2,23,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0,0,1,0.147596223674655,0,3,1,0.049400956627338,0.2175301977392383,0.5438254943174703,0.0908397218205118,0.4454932038356712,0.4454932038356712,83.9723176235896,532.7159120083426,0,0,0,0,3.148202869882014,4,-2,0.769,0.8792777777777778,0.5847777777777777,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.3954931180508433,1.3058521351989354,-0.1953611754080899,-0.6461239950824981,1.4559371985621024,0,0,0,0,1.854613309294897e-06,0.040258040404938,4.0,2.0,0.0,0.0,0,0,3124032621.066775,0.0,47.481,0.0
35,1.0,75,94379,1,0,0,0,97,0,0.0,1,53640.88498297375,23009.88434,0,0,0,25,0,0,0,11.45508446528038,0,0,0,0.0,1,0,1,0,0,1,1,0.0,0,1,0,10.890085478146064,10.04372261514617,2.3312105436094748,1.0,53640.88498297375,0.0,0.0,0,0,1,0,1,0,0.5683561489569227,0.0,0,0,1,0,1,0,1,0,1,2359475,1,2016,1,29,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,1,0,0,0.1567195767195767,0,5,1,0.0,0.0,0.0,0.5683561489569227,0.0,0.0,0.0,1532.5966700107738,0,0,0,0,5.0,3,-3,0.5055,0.5055,0.8444444444444444,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,1.0950166227435107,-0.6461239950824981,0.6222256138224938,0,0,0,0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,5062573083.80808,0.0,49.0335,0.0
40,1.0,81,43313,1,1,7,0,79,0,0.0,2,67592.8971191508,15179.61671,0,0,0,19,0,1,0,10.676231187367216,1,1,0,2.079441541679836,1,0,1,0,0,0,1,0.0,0,1,0,11.121272978653131,9.6277746766066,4.452872454293869,0.9,60833.60740723572,0.0,0.0,0,0,0,0,0,0,1.5605683540181985,0.0,1,0,1,1,1,1,1,0,1,822947,7,2016,3,11,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1,0,0.1579629629629629,0,10,3,0.0,0.0,0.0,1.4045115186163788,0.0,0.0,0.0,1689.8223857332105,1,1,0,0,10.0,0,0,0.5055,0.5055,0.9249444444444443,0.7953333333333333,0,0,0,0,0,0,1,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,1.7616823315723396,0.6056307233958493,-1.2362655589692324,0,0,0,1,0.0,0.0,0.0,0.0,2.0,1.0,0,0,2927651152.9217787,3.5384999999999995,39.93449999999999,0.0
25,1.0,83,91619,0,0,4,0,58,0,0.0,1,24273.849213381924,19346.2093,0,0,0,17,0,0,0,11.425404867440731,1,0,0,1.6094379124341005,1,0,1,0,0,0,1,0.0,0,0,1,10.097196081539076,9.87030346583468,1.2547082912065477,1.0,24273.849213381924,0.0,0.0,0,0,1,0,0,1,0.2649433983465982,0.0,0,0,1,1,1,0,0,1,0,1557523,5,2016,2,1,1,0,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,0,0,1,0.1865700483091787,1,6,2,0.0,0.0,0.0,0.2649433983465982,0.0,0.0,0.0,970.9539296971196,0,0,0,0,6.0,3,-3,0.5055,0.5055,0.5557777777777778,0.7018888888888889,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.3082215286032389,0.0691644154765575,0.5217784349382035,0,0,0,1,0.0,0.0,3.0,0.0,0.0,1.0,0,0,2223945791.0808387,2.022,29.319,0.0
21,0.0,89,77667,1,1,2,0,38,0,0.0,7,15413.049248632382,18838.25194,0,1,0,11,0,0,0,11.260198611114344,1,0,0,1.0986122886681098,1,0,1,0,0,0,1,0.0,1,0,0,9.643034661391376,9.843697841397251,0.8181783159554774,0.3999999999999999,6165.219699452951,0.0,0.0,0,0,0,0,1,0,0.1984504261582645,0.0,0,0,1,1,1,1,0,0,0,854337,1,2016,1,9,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,1,0.1018271604938271,0,8,2,0.0,0.0,0.0,0.0793801704633058,0.0,0.0,0.0,733.9546911751281,0,0,0,0,8.0,2,-2,0.5055,0.5055,0.4527222222222222,0.6286111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7316150457270583,-0.2884797898029703,0.0140106668970379,0,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1197085295.9935312,1.011,19.209,0.0
52,1.0,66,124023,0,1,19,0,23,1,1925.48,1,15000.0,20045.73846,0,0,0,34,0,0,1,11.728230374246198,1,1,1,2.995732273553991,1,0,1,0,0,0,0,7.563449782491431,0,0,1,9.61587214452889,9.905821749178273,0.7482887212752606,1.0,15000.0,0.1283653333247756,0.1283653333247756,0,0,1,0,0,1,0.1209453085305068,0.0155251848446213,0,0,0,1,0,0,1,0,0,4216782,6,2016,2,26,1,0,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,1,0.1476328502415459,0,5,1,0.0155251848446213,0.1283653333247756,0.1283653333247756,0.1209453085305068,0.0960543311360725,0.0960543311360725,29.173938951910017,288.4615329142013,0,1,0,0,5.077625924223107,4,-3,0.5982777777777778,0.6518333333333334,0.4467777777777778,0.9785555555555556,0,0,0,0,0,0,0,0,0,1,1,0,-0.2909803005921601,-0.0198239986891227,-0.7513516806606467,2.751495955073016,1.7010865452883992,0,0,0,0,1.034943326683978e-06,0.013849982736694,4.0,1.0,0.0,2.0,0,0,1860345000.0,11.367277777777778,14.992166666666668,1.0
48,1.0,80,95671,1,1,6,1,51,1,0.0,3,18803.520139355773,13145.54427,0,0,0,20,0,0,0,11.468680953648644,1,1,0,1.9459101490553128,0,0,0,0,0,0,0,0.0,1,0,0,9.841852552863129,9.483914209913843,1.4304101642134108,0.8,15042.81611148462,0.0,0.0,0,0,0,0,1,0,0.1965435726516836,0.0,0,0,0,0,0,0,0,0,0,1913420,1,2016,1,30,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,0,0.1187002096436058,0,5,1,0.0,0.0,0.0,0.157234858121347,0.0,0.0,0.0,391.7399947419954,0,0,0,0,5.0,3,-3,0.5055,0.5055,0.4925,0.7666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.5696089739457187,0.4268086207560854,0.6692465395900672,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,0,0,1798951575.2523062,3.0329999999999995,25.7805,0.0
37,1.0,67,45515,0,0,4,0,92,1,0.0,4,92957.91619450111,18878.65656,0,0,0,33,0,1,0,10.7258191914769,1,0,0,1.6094379124341005,1,0,1,0,0,1,0,0.0,1,0,0,11.43991291318065,9.845840248856073,4.92396881600865,0.7,65070.54133615077,0.0,0.0,0,0,0,0,0,0,2.042357820333049,0.0,1,0,0,1,0,0,0,0,0,1501995,10,2015,4,30,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0.1996645702306079,1,7,2,0.0,0.0,0.0,1.4296504742331344,0.0,0.0,0.0,2512.37604546284,0,0,0,0,7.0,0,0,0.5055,0.5055,0.9871111111111112,0.7018888888888889,0,0,0,0,0,0,1,1,0,0,0,0,-0.6055894195728593,-0.6796379582970383,2.9736930620875603,0.0691644154765575,-1.1561261792941573,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,4230979555.592718,2.022,46.50599999999999,0.0
49,1.0,86,112276,1,0,1,1,97,0,0.0,1,58858.91300730664,21928.09449,0,0,0,14,0,0,1,11.62872431120187,1,0,0,0.6931471805599453,0,0,0,0,0,1,1,0.0,1,0,0,10.98291554382692,9.995569549633768,2.684178191199616,1.0,58858.91300730664,0.0,0.0,0,0,1,0,0,1,0.524234146271531,0.0,0,0,0,0,0,0,1,0,1,1571864,10,2015,4,25,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,0,0.1572777777777778,0,6,2,0.0,0.0,0.0,0.524234146271531,0.0,0.0,0.0,1201.202281757232,0,0,0,0,6.0,4,-4,0.5055,0.5055,0.8776666666666667,0.5925555555555555,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,1.3443484264702643,-0.4673018924427342,1.2735673386384871,0,0,0,0,0.0,0.0,4.0,0.0,2.0,0.0,0,0,6608443316.80836,0.5055,49.0335,0.0
40,1.0,56,108898,0,1,0,0,50,0,0.0,1,15000.0,57962.25637,0,0,0,44,1,0,1,11.598176126142436,0,0,0,0.0,1,0,1,0,0,0,1,0.0,0,1,0,9.61587214452889,10.967564577913691,0.2587890972357812,1.0,15000.0,0.0,0.0,0,0,1,0,0,0,0.1377435765566149,0.0,0,0,1,0,0,0,0,1,0,4791512,12,2016,4,10,1,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,0,1,0.1620246913580247,0,6,2,0.0,0.0,0.0,0.1377435765566149,0.0,0.0,0.0,374.9999906250002,0,0,0,0,6.0,4,-4,0.5055,0.5055,0.4467777777777778,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,-0.7513516806606467,-0.6461239950824981,1.15062872622141,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1633470000.0,0.0,25.275,0.0
38,0.0,63,58958,1,1,0,0,24,1,1659.47,1,67614.35119023161,24360.23062,0,0,0,37,0,0,0,10.984597566068096,0,0,0,0.0,1,0,1,0,0,0,0,7.414855973806259,0,0,1,11.121590324863233,10.100748238610237,2.7756039030247903,1.0,67614.35119023161,0.0245431623725349,0.0245431623725349,0,0,1,0,0,1,1.1468223343580988,0.0281466467650166,0,0,0,0,0,0,1,0,0,2181446,9,2016,3,24,1,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210287e-16,0,0,1,0.1958222222222222,1,5,1,0.0281466467650166,0.0245431623725349,0.0245431623725349,1.1468223343580988,0.0681220972747867,0.0681220972747867,26.340793232685822,1779.3249844975428,0,0,0,0,5.140733233825083,1,0,0.6651666666666667,0.6315,0.9251111111111112,0.5501111111111111,0,0,0,0,0,0,1,0,0,0,0,0,-0.035213489777041,-0.1109789893383643,1.7627074663962452,-0.6461239950824981,-0.6668829090979569,0,0,0,0,4.162759827337357e-07,0.013110737642498,1.0,1.0,2.0,0.0,0,0,3986406917.4736753,0.0,15.156,0.0
41,1.0,77,40214,0,0,0,0,28,1,9772.21,1,51630.34606664222,33669.415989999994,0,0,0,23,0,1,0,10.601995339338169,0,0,0,0.0,1,0,1,0,0,0,0,9.187400247880412,1,0,0,10.851884248938882,10.424374866994151,1.533449409411891,1.0,51630.34606664222,0.18927260311595,0.18927260311595,0,0,1,1,0,0,1.2838898409846902,0.2430051723220021,1,1,0,0,1,0,1,0,0,924922,2,2016,1,22,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,0.1175802469135802,0,4,1,0.2261012543321828,0.18927260311595,0.18927260311595,1.2838898409846902,0.2902399614716264,0.2902399614716264,126.91181653361276,1259.2767026186712,0,0,0,0,4.904405017328731,0,2,0.9932777777777778,0.9745555555555556,0.83,0.5501111111111111,1,1,1,1,1,0,0,0,0,0,0,0,4.318773410056492,2.669054614058981,0.9989475153845364,-0.6461239950824981,-1.3490502717817017,0,0,0,0,4.706543424291923e-06,0.1063985320802533,0.0,2.0,2.0,0.0,1,0,2076262736.72395,0.0,27.287555555555556,0.0
43,1.0,81,120396,1,1,0,0,100,1,8534.0,2,15000.0,29340.98269,0,0,0,19,0,0,1,11.698549894602904,0,0,0,0.0,1,0,1,1,0,1,0,9.05193063522854,1,0,0,9.61587214452889,10.28677462576008,0.5112303210144721,0.9,13500.0,0.6321481481013224,0.5689333332954044,1,0,0,0,1,0,0.1245888567716154,0.0708827535792644,0,0,0,0,1,0,1,0,0,2287524,8,2016,3,14,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,1,1,0.2116444444444444,1,8,2,0.0708827535792644,0.5689333332954044,0.6321481481013224,0.1121299710944539,0.2908559706358337,0.2908559706358337,105.35802339064168,348.83720118983257,0,0,0,0,8.567062028634115,4,-2,0.8463333333333334,0.956,0.4467777777777778,0.5501111111111111,0,0,0,1,1,0,0,0,0,0,0,0,0.830809623509989,2.244750937611489,-0.7513516806606467,-0.6461239950824981,1.5690858504285004,0,0,0,0,4.7252018915098455e-06,0.0630294615090214,4.0,2.0,0.0,0.0,0,0,1805940000.0,0.0,95.6,0.0
44,1.0,79,72592,1,0,0,1,12,1,0.0,1,50975.88522573831,31008.8897,0,0,0,21,0,0,0,11.19262377743152,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,10.839127578098433,10.342061455171043,1.6439119787024945,1.0,50975.88522573831,0.0,0.0,0,0,1,0,0,0,0.7022245595249627,0.0,0,0,0,0,0,0,1,0,0,1524432,11,2016,4,4,0,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0.1613238770685579,0,0,0,0.0,0.0,0.0,0.7022245595249627,0.0,0.0,0.0,1158.5428197089884,0,0,0,0,0.0,2,-2,0.5055,0.5055,0.8238888888888889,0.5501111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-0.6055894195728593,-0.6796379582970383,0.967675567213664,-0.6461239950824981,-0.1706884029717203,0,0,0,0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,3700441460.306796,0.0,6.065999999999999,0.0
