accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,fraud
0,42,1,1764,0.0,1,1,1,2015,0.0,3024,1,463.5135895830061,72,3816,0.5753424657534246,2226,28,-0.9749279121818236,53,0.0
0,60,1,3600,1.0,0,1,1,2016,0.2212169312169312,6000,1,249.9999958333334,100,9600,0.594059405940594,5760,0,0.9749279121818236,96,0.0
0,49,1,2401,1.0,1,1,1,2015,0.0,4459,1,522.8353897617762,91,4095,0.532608695652174,2205,9,0.0,45,0.0
1,48,1,2304,1.0,0,1,1,2016,0.0,3984,0,874.5355558929201,83,8300,0.5714285714285714,4800,17,-0.9749279121818236,0,0.0
0,38,0,1444,1.0,0,1,1,2015,0.0,2128,1,517.5331318529566,56,224,0.6666666666666666,152,44,0.4338837391175582,4,0.0
1,68,1,4624,0.0,0,1,1,2016,0.0,4692,0,220.58823205017308,69,4761,0.9714285714285714,4692,31,0.7818314824680298,0,0.0
0,59,1,3481,1.0,1,1,1,2015,0.0,5015,1,863.7569485187253,85,6205,0.686046511627907,4307,15,0.9749279121818236,73,1.0
0,40,1,1600,1.0,1,1,1,2015,0.0,2840,0,374.9999906250002,71,0,0.5555555555555556,0,29,-0.9749279121818236,0,0.0
0,53,0,2809,1.0,1,1,1,2015,0.1527668845315904,5035,0,432.25756653453686,95,2090,0.5520833333333334,1166,5,0.9749279121818236,0,0.0
0,39,1,1521,1.0,1,1,1,2016,0.0,3549,1,384.61537475345193,91,6279,0.4239130434782608,2691,9,-0.9749279121818236,69,0.0
0,43,1,1849,1.0,1,1,1,2015,0.1429320987654321,3096,1,1174.7135042921902,72,5832,0.589041095890411,3483,28,0.7818314824680298,81,0.0
0,29,1,841,1.0,1,1,1,2015,0.0,2117,1,1660.4344065542314,73,1095,0.3918918918918919,435,27,-0.9749279121818236,15,1.0
0,42,1,1764,0.0,0,1,1,2016,0.0,3024,1,357.142848639456,72,5616,0.5753424657534246,3276,28,-0.433883739117558,78,1.0
0,45,0,2025,1.0,0,1,1,2015,0.0,3465,0,566.5851180943886,77,3927,0.5769230769230769,2295,23,0.4338837391175582,0,1.0
1,32,1,1024,1.0,1,1,1,2015,0.0,2880,1,468.749985351563,90,1530,0.3516483516483517,544,10,0.7818314824680298,17,0.0
0,48,1,2304,0.0,1,0,0,2015,0.0,3936,0,1300.5631709848085,82,3854,0.5783132530120482,2256,18,-0.433883739117558,0,0.0
0,21,0,441,0.0,0,1,1,2016,0.1994612794612794,987,0,819.6241700847412,47,4653,0.4375,2079,53,-0.9749279121818236,0,1.0
0,32,0,1024,1.0,1,0,0,2016,0.0,1600,0,468.749985351563,50,3200,0.6274509803921569,2048,50,-0.7818314824680299,64,1.0
0,32,0,1024,0.0,1,1,1,2015,0.1566577777777777,2560,0,2001.2088185189527,80,2160,0.3950617283950617,864,20,0.4338837391175582,0,0.0
1,39,1,1521,1.0,0,0,0,2016,0.0,3042,0,384.61537475345193,78,1170,0.4936708860759494,585,22,0.9749279121818236,15,0.0
1,29,1,841,1.0,1,1,1,2015,0.0,2436,0,517.2413614744358,84,8064,0.3411764705882353,2784,16,-0.9749279121818236,0,0.0
0,43,1,1849,1.0,0,0,0,2015,0.1820700152207001,3397,0,838.0462415730631,79,7900,0.5375,4300,21,0.0,100,0.0
1,46,1,2116,1.0,1,1,1,2016,0.0,4462,0,1359.2773033199362,97,5044,0.4693877551020408,2392,3,0.0,0,0.0
0,56,1,3136,1.0,0,0,0,2015,0.0,3696,0,267.8571380739797,66,132,0.835820895522388,112,34,-0.433883739117558,0,0.0
0,73,1,5329,1.0,1,1,1,2015,0.1716444444444444,5913,1,205.4794492400076,81,486,0.8902439024390244,438,19,0.9749279121818236,6,1.0
0,43,0,1849,0.0,1,1,1,2016,0.1593393393393393,2451,1,348.83720118983257,57,1539,0.7413793103448276,1161,43,-0.7818314824680299,27,0.0
0,53,0,2809,0.0,1,1,1,2015,0.1268686868686868,4187,0,283.01886258454977,79,0,0.6625,0,21,0.0,0,0.0
0,41,1,1681,1.0,0,0,0,2015,0.0,2829,0,631.7634211750342,69,6693,0.5857142857142857,3977,31,0.0,0,0.0
0,49,0,2401,0.0,0,0,0,2015,0.0,4263,0,306.12244273219505,87,1479,0.5568181818181818,833,13,-0.7818314824680299,0,0.0
1,48,1,2304,1.0,0,1,1,2016,0.0,3936,0,747.2062779387735,82,8118,0.5783132530120482,4752,18,-0.433883739117558,0,0.0
0,43,0,1849,0.0,0,1,1,2016,0.0,2537,1,348.83720118983257,59,4130,0.7166666666666667,3010,41,0.4338837391175582,70,0.0
0,42,1,1764,0.0,1,1,1,2016,0.0,3948,0,448.633553523657,94,94,0.4421052631578947,42,6,0.7818314824680298,0,0.0
0,33,1,1089,1.0,1,1,1,2015,0.1367632850241546,2772,0,454.5454407713503,84,6468,0.388235294117647,2541,16,-0.433883739117558,0,0.0
0,67,1,4489,1.0,1,1,1,2016,0.0,5360,1,441.0431028639836,80,400,0.8271604938271605,335,20,0.0,5,0.0
0,34,1,1156,1.0,1,0,0,2015,0.1097037037037037,2652,0,441.1764576124572,78,234,0.430379746835443,102,22,-0.9749279121818236,3,1.0
0,40,0,1600,0.0,1,1,1,2016,0.1347712418300653,2360,0,570.618184124486,59,944,0.6666666666666666,640,41,-0.9749279121818236,0,0.0
1,58,0,3364,1.0,1,1,1,2015,0.0,4466,0,258.6206851961951,77,4928,0.7435897435897436,3712,23,-0.433883739117558,0,0.0
1,43,1,1849,1.0,0,1,1,2015,0.0,3225,1,348.83720118983257,75,1050,0.5657894736842105,602,25,0.4338837391175582,14,0.0
1,61,1,3721,0.0,0,0,0,2015,0.0,5246,0,747.3005382001746,86,2752,0.7011494252873564,1952,14,0.0,32,0.0
0,38,0,1444,1.0,0,1,1,2016,0.0,3154,1,394.7368317174518,83,1909,0.4523809523809524,874,17,0.7818314824680298,23,0.0
0,24,1,576,1.0,1,0,0,2016,0.0,1680,0,624.9999739583344,70,770,0.3380281690140845,264,30,-0.7818314824680299,11,0.0
0,40,1,1600,0.0,1,1,1,2016,0.0675890985324947,3560,1,1790.6332545516736,89,4450,0.4444444444444444,2000,11,0.0,50,0.0
1,56,0,3136,1.0,0,1,1,2016,0.0,4144,0,267.8571380739797,74,7104,0.7466666666666667,5376,26,0.7818314824680298,0,0.0
1,59,1,3481,0.0,0,1,1,2015,0.0,3599,0,254.2372838264868,61,6100,0.9516129032258064,5900,39,0.4338837391175582,0,0.0
0,41,0,1681,1.0,1,1,1,2015,0.0,2952,1,581.7050420143512,72,1800,0.5616438356164384,1025,28,-0.7818314824680299,25,0.0
0,36,1,1296,1.0,1,0,0,2015,0.1429561671763506,1620,0,416.6666550925929,45,1215,0.782608695652174,972,55,0.4338837391175582,0,0.0
0,37,0,1369,1.0,0,0,0,2016,0.0,3034,0,1752.0492258323136,82,3936,0.4457831325301205,1776,18,-0.433883739117558,48,0.0
0,24,1,576,0.0,1,1,1,2015,0.0,1968,0,624.9999739583344,82,5740,0.2891566265060241,1680,18,0.4338837391175582,0,0.0
1,47,0,2209,0.0,0,1,1,2016,0.0,3572,1,319.14892937981006,76,7524,0.6103896103896104,4653,24,0.0,99,0.0
1,37,1,1369,0.0,1,1,1,2015,0.0,2516,1,405.4053944485029,68,544,0.5362318840579711,296,32,0.9749279121818236,8,1.0
0,36,1,1296,1.0,0,1,1,2015,0.0,3240,0,416.6666550925929,90,8730,0.3956043956043956,3492,10,-0.9749279121818236,0,0.0
1,49,1,2401,1.0,1,1,1,2016,0.0,3871,1,847.4711871346925,79,6873,0.6125,4263,21,-0.9749279121818236,87,0.0
0,29,0,841,0.0,1,0,0,2016,0.0,2494,0,2127.8353766023843,86,774,0.3333333333333333,261,14,-0.7818314824680299,9,1.0
0,50,0,2500,1.0,1,0,0,2016,0.0,3400,0,454.14659847121845,68,544,0.7246376811594203,400,32,-0.9749279121818236,0,0.0
1,32,1,1024,1.0,0,1,1,2015,0.0,3008,0,468.749985351563,94,9306,0.3368421052631579,3168,6,-0.9749279121818236,0,0.0
0,49,1,2401,1.0,0,0,0,2015,0.1184722222222222,4410,0,306.12244273219505,90,5220,0.5384615384615384,2842,10,-0.7818314824680299,0,0.0
0,49,0,2401,1.0,0,1,1,2016,0.1187002096436058,4606,1,306.12244273219505,94,4512,0.5157894736842106,2352,6,0.4338837391175582,48,0.0
0,68,1,4624,0.0,0,1,1,2016,0.1774485596707819,5304,1,770.9748533243381,78,2262,0.8607594936708861,1972,22,0.7818314824680298,29,1.0
0,29,1,841,1.0,1,1,1,2016,0.19984267453294,1711,1,517.2413614744358,59,826,0.4833333333333333,406,41,-0.433883739117558,14,0.0
0,29,1,841,1.0,0,0,0,2016,0.1429903978052126,870,0,517.2413614744358,30,3000,0.935483870967742,2900,70,-0.7818314824680299,0,0.0
0,27,0,729,1.0,1,0,0,2016,0.0,1161,0,1471.005097595946,43,3999,0.6136363636363636,2511,57,0.4338837391175582,93,0.0
0,51,1,2601,0.0,1,1,1,2015,0.0,3621,1,745.946306486065,71,497,0.7083333333333334,357,29,0.0,7,0.0
0,28,1,784,1.0,1,0,0,2016,0.0,2016,0,1322.4394300369245,72,360,0.3835616438356164,140,28,-0.9749279121818236,5,0.0
0,37,1,1369,1.0,1,0,0,2016,0.0,1517,0,2256.25935819132,41,2829,0.8809523809523809,2553,59,0.0,0,0.0
0,33,0,1089,0.0,0,1,1,2016,0.0,2937,1,1224.6836294163618,89,4539,0.3666666666666666,1683,11,0.7818314824680298,51,0.0
1,23,1,529,1.0,0,1,1,2016,0.0,1610,0,652.1738846880919,70,7000,0.323943661971831,2300,30,0.0,0,0.0
1,26,1,676,1.0,0,1,1,2016,0.0,2106,0,576.9230547337287,81,5751,0.3170731707317073,1846,19,0.9749279121818236,0,0.0
0,34,1,1156,0.0,1,1,1,2015,0.0,1802,1,441.1764576124572,53,5300,0.6296296296296297,3400,47,-0.7818314824680299,100,0.0
0,34,1,1156,1.0,0,1,1,2016,0.0,2788,1,1801.5762998085213,82,1558,0.4096385542168674,646,18,0.4338837391175582,19,0.0
0,36,0,1296,1.0,1,1,1,2016,0.0,2988,1,560.8046714768063,83,664,0.4285714285714285,288,17,-0.7818314824680299,8,1.0
0,58,1,3364,1.0,0,0,0,2015,0.0979337231968811,4756,0,1085.493678754761,82,4100,0.6987951807228916,2900,18,-0.9749279121818236,0,0.0
1,50,1,2500,1.0,1,1,1,2015,0.0,3250,0,1342.5045433733894,65,6110,0.7575757575757576,4700,35,0.7818314824680298,0,0.0
1,30,0,900,1.0,1,1,1,2016,0.0,2760,0,2256.1997312590743,92,9200,0.3225806451612903,3000,8,0.0,0,0.0
1,50,1,2500,1.0,1,1,1,2016,0.0,4250,1,299.99999400000013,85,8415,0.5813953488372093,4950,15,0.9749279121818236,99,0.0
0,36,1,1296,1.0,0,0,0,2016,0.0,2700,0,416.6666550925929,75,4725,0.4736842105263157,2268,25,0.4338837391175582,0,0.0
0,49,1,2401,1.0,0,1,1,2016,0.0,3675,1,487.2937389997426,75,0,0.6447368421052632,0,25,-0.7818314824680299,0,0.0
1,45,0,2025,1.0,0,1,1,2015,0.0,3555,1,333.3333259259261,79,6557,0.5625,3735,21,0.9749279121818236,83,0.0
1,44,1,1936,1.0,1,0,0,2015,0.0,3784,0,340.90908316115724,86,4300,0.5057471264367817,2200,14,0.9749279121818236,0,0.0
0,53,0,2809,1.0,1,1,1,2016,0.0,3657,1,468.6741556041466,69,5934,0.7571428571428571,4558,31,0.7818314824680298,86,0.0
0,44,1,1936,0.0,1,1,1,2016,0.1174928774928775,3696,1,340.90908316115724,84,5124,0.5176470588235295,2684,16,0.9749279121818236,61,1.0
0,62,1,3844,0.0,1,0,0,2015,0.0,5456,0,957.3642088718166,88,0,0.6966292134831461,0,12,0.0,0,0.0
0,27,0,729,1.0,1,1,1,2016,0.0,1971,0,1303.333569620787,73,4599,0.3648648648648648,1701,27,0.7818314824680298,0,0.0
1,37,1,1369,1.0,0,1,1,2016,0.0,2442,1,405.4053944485029,66,3366,0.5522388059701493,1887,34,-0.7818314824680299,51,0.0
0,27,1,729,1.0,0,1,1,2015,0.0,2160,1,880.8600902290289,80,5920,0.3333333333333333,1998,20,0.0,74,0.0
0,50,1,2500,1.0,1,0,0,2015,0.0,4100,0,299.99999400000013,82,8118,0.6024096385542169,4950,18,-0.7818314824680299,0,0.0
0,33,1,1089,0.0,0,1,1,2016,0.1648309178743961,2607,1,454.5454407713503,79,7584,0.4125,3168,21,0.0,96,0.0
1,42,1,1764,1.0,0,1,1,2016,0.0,2604,0,972.040455471047,62,0,0.6666666666666666,0,38,0.9749279121818236,0,0.0
1,35,0,1225,0.0,1,1,1,2015,0.0,2905,1,537.8429473251857,83,0,0.4166666666666667,0,17,0.9749279121818236,0,0.0
0,32,1,1024,1.0,1,0,0,2016,0.0,2560,0,468.749985351563,80,4080,0.3950617283950617,1632,20,0.4338837391175582,0,1.0
1,52,1,2704,0.0,1,1,1,2015,0.0,1664,0,288.4615329142013,32,1600,1.5757575757575757,2600,68,0.4338837391175582,0,0.0
0,31,0,961,1.0,1,1,1,2015,0.0,1984,0,1575.2931452020746,64,1344,0.4769230769230769,651,36,-0.433883739117558,0,0.0
0,78,1,6084,1.0,0,1,1,2015,0.0,5148,1,192.3076898422091,66,3234,1.164179104477612,3822,34,-0.7818314824680299,49,0.0
1,24,1,576,1.0,1,1,1,2015,0.0,1728,0,624.9999739583344,72,6696,0.3287671232876712,2232,28,-0.9749279121818236,0,0.0
0,48,0,2304,0.0,0,1,1,2016,0.1613238770685579,3840,1,312.49999348958346,80,5520,0.5925925925925926,3312,20,-0.433883739117558,69,0.0
1,37,1,1369,0.0,1,1,1,2015,0.0,1924,0,2006.7472030348488,52,624,0.6981132075471698,444,48,0.4338837391175582,0,0.0
0,51,1,2601,1.0,1,1,1,2016,0.1543434343434343,2856,0,294.11764129181097,56,2744,0.8947368421052632,2499,44,-0.9749279121818236,0,0.0
0,37,0,1369,1.0,0,0,0,2015,0.0,2812,0,405.4053944485029,76,6308,0.4805194805194805,3071,24,0.0,0,0.0
0,43,0,1849,1.0,1,1,1,2015,0.0,3483,0,441.098695249162,81,2430,0.524390243902439,1290,19,-0.7818314824680299,0,0.0
0,39,1,1521,0.0,0,1,1,2015,0.2185324947589098,2691,0,384.61537475345193,69,1725,0.5571428571428572,975,31,0.9749279121818236,0,1.0
0,31,1,961,1.0,1,1,1,2015,0.0,2511,0,483.8709521331951,81,567,0.3780487804878049,217,19,-0.7818314824680299,0,0.0
0,50,1,2500,1.0,1,1,1,2015,0.0,4550,1,299.99999400000013,91,455,0.5434782608695652,250,9,-0.433883739117558,5,1.0
1,49,0,2401,0.0,0,1,1,2016,0.0,2401,0,1249.796720323517,49,2450,0.98,2450,51,-0.7818314824680299,0,0.0
0,47,1,2209,1.0,0,0,0,2015,0.0,3807,0,319.14892937981006,81,4698,0.573170731707317,2726,19,-0.7818314824680299,58,0.0
0,35,0,1225,1.0,1,0,0,2016,0.1567195767195767,1540,0,2743.5264610431,44,1144,0.7777777777777778,910,56,-0.7818314824680299,26,0.0
0,38,1,1444,1.0,1,0,0,2016,0.0,3458,0,394.7368317174518,91,273,0.4130434782608695,114,9,-0.9749279121818236,0,0.0
0,24,0,576,0.0,1,1,1,2016,0.0,1728,0,624.9999739583344,72,576,0.3287671232876712,192,28,0.7818314824680298,0,1.0
1,42,0,1764,0.0,1,1,1,2015,0.0,2604,1,1029.4493620321136,62,3968,0.6666666666666666,2688,38,0.4338837391175582,64,1.0
0,31,1,961,1.0,0,1,1,2015,0.1716444444444444,2077,1,1134.0888695653812,67,5695,0.4558823529411764,2635,33,-0.7818314824680299,85,0.0
0,40,0,1600,1.0,1,1,1,2015,0.0,2920,0,858.315518946983,73,5329,0.5405405405405406,2920,27,0.4338837391175582,0,0.0
1,52,0,2704,0.0,1,1,1,2016,0.0,2652,0,660.9418310056533,51,1938,1.0,1976,49,0.0,0,0.0
0,29,1,841,1.0,1,1,1,2016,0.0,2349,0,517.2413614744358,81,7128,0.3536585365853658,2552,19,0.9749279121818236,0,0.0
0,59,0,3481,1.0,0,0,0,2015,0.1515506715506715,5310,0,1497.4070091545873,90,5760,0.6483516483516484,3776,10,-0.7818314824680299,64,0.0
1,56,1,3136,1.0,1,1,1,2016,0.0,4256,1,979.0351375330024,76,456,0.7272727272727273,336,24,0.4338837391175582,6,0.0
0,37,0,1369,1.0,0,1,1,2015,0.15545159194282,2664,1,891.9997965662027,72,6984,0.5068493150684932,3589,28,0.9749279121818236,97,0.0
1,34,1,1156,1.0,1,0,0,2016,0.0,2822,0,905.6630098006294,83,2158,0.4047619047619047,884,17,-0.9749279121818236,0,0.0
0,59,1,3481,1.0,0,1,1,2016,0.0,4484,1,254.2372838264868,76,1216,0.7662337662337663,944,24,0.7818314824680298,16,0.0
0,48,0,2304,0.0,1,1,1,2016,0.0,2928,0,312.49999348958346,61,6100,0.7741935483870968,4800,39,0.0,0,0.0
0,47,0,2209,0.0,1,1,1,2015,0.0,2538,0,319.14892937981006,54,1458,0.8545454545454545,1269,46,0.9749279121818236,0,1.0
1,39,1,1521,1.0,1,1,1,2016,0.0,3393,1,384.61537475345193,87,1827,0.4431818181818182,819,13,0.4338837391175582,21,0.0
0,34,1,1156,0.0,0,1,1,2016,0.0,2720,0,1940.935099834944,80,80,0.419753086419753,34,20,0.4338837391175582,0,1.0
1,45,0,2025,1.0,1,1,1,2016,0.0,4140,1,333.3333259259261,92,4508,0.4838709677419355,2205,8,0.4338837391175582,49,0.0
0,31,1,961,1.0,1,1,1,2016,0.2190681003584229,2294,0,483.9863844601403,74,370,0.4133333333333333,155,26,0.9749279121818236,0,0.0
0,41,0,1681,0.0,1,1,1,2015,0.0,3690,0,742.003611502211,90,5760,0.4505494505494505,2624,10,-0.433883739117558,0,0.0
0,42,1,1764,1.0,0,1,1,2016,0.0,1470,1,357.142848639456,35,2100,1.1666666666666667,2520,65,0.4338837391175582,60,1.0
0,47,1,2209,1.0,1,0,0,2015,0.1187002096436058,3384,0,319.14892937981006,72,6408,0.6438356164383562,4183,28,-0.9749279121818236,89,0.0
0,91,1,8281,1.0,1,1,1,2015,0.1545519713261648,7371,0,164.83516302378942,81,5103,1.1097560975609757,5733,19,-0.7818314824680299,0,0.0
0,66,0,4356,1.0,0,0,0,2015,0.1421509209744503,4092,0,227.2727238292012,62,3100,1.0476190476190477,3300,38,-0.433883739117558,0,0.0
0,65,1,4225,0.0,0,1,1,2016,0.0,5720,0,385.2155666192524,88,6776,0.7303370786516854,5005,12,0.4338837391175582,0,0.0
0,59,0,3481,1.0,1,0,1,2016,0.0,4661,0,254.2372838264868,79,5451,0.7375,4071,21,0.4338837391175582,0,0.0
1,41,1,1681,1.0,1,0,0,2015,0.0,2829,0,868.2628600799829,69,621,0.5857142857142857,369,31,0.9749279121818236,0,0.0
0,28,1,784,1.0,1,1,1,2016,0.0,2240,1,535.7142665816333,80,6720,0.345679012345679,2352,20,0.9749279121818236,84,0.0
0,40,1,1600,0.0,1,1,1,2015,0.0,3080,1,1359.58731073206,77,1771,0.5128205128205128,920,23,0.0,23,0.0
1,37,0,1369,1.0,1,1,1,2015,0.0,2072,1,1101.638031015019,56,952,0.6491228070175439,629,44,0.7818314824680298,17,0.0
1,53,0,2809,1.0,0,1,1,2016,0.0,4876,0,283.01886258454977,92,7084,0.5698924731182796,4081,8,-0.433883739117558,0,0.0
0,37,1,1369,1.0,1,0,0,2015,0.22005698005698,3293,0,405.4053944485029,89,6052,0.4111111111111111,2516,11,0.7818314824680298,0,0.0
1,34,1,1156,1.0,1,1,1,2016,0.0,2380,1,1059.7609454005617,70,5810,0.4788732394366197,2822,30,0.9749279121818236,83,0.0
0,32,0,1024,1.0,1,1,1,2016,0.0,2432,0,2403.475334845781,76,3800,0.4155844155844156,1600,24,0.4338837391175582,0,1.0
0,35,0,1225,1.0,0,1,1,2016,0.1371296296296296,2345,0,743.8821699418054,67,5494,0.5147058823529411,2870,33,0.9749279121818236,0,0.0
1,39,1,1521,1.0,1,1,1,2015,0.0,2613,1,384.61537475345193,67,6566,0.5735294117647058,3822,33,-0.9749279121818236,98,0.0
1,40,1,1600,0.0,0,1,1,2015,0.0,2600,0,1712.984717583084,65,5525,0.6060606060606061,3400,35,-0.433883739117558,0,0.0
0,33,1,1089,1.0,1,1,1,2015,0.0,2607,1,1486.8947207600002,79,3476,0.4125,1452,21,-0.9749279121818236,44,0.0
0,24,0,576,0.0,0,1,1,2016,0.2335524256651017,2256,0,624.9999739583344,94,846,0.2526315789473684,216,6,0.0,0,0.0
0,42,0,1764,1.0,0,1,1,2016,0.15545159194282,3276,0,970.1955574425048,78,5226,0.5316455696202531,2814,22,0.0,0,0.0
0,50,0,2500,1.0,1,0,0,2016,0.2464302600472813,4400,0,1527.11775805222,88,6688,0.5617977528089888,3800,12,-0.7818314824680299,76,0.0
1,48,1,2304,0.0,0,1,1,2015,0.0,3984,1,471.047209677484,83,1494,0.5714285714285714,864,17,0.9749279121818236,18,0.0
1,35,1,1225,0.0,1,1,1,2016,0.0,3045,1,677.1944009137144,87,8004,0.3977272727272727,3220,13,0.9749279121818236,92,0.0
0,52,1,2704,0.0,1,1,1,2016,0.0,2392,0,288.4615329142013,46,4600,1.1063829787234043,5200,54,0.9749279121818236,0,0.0
1,44,1,1936,1.0,1,1,1,2015,0.0,3652,0,1293.080859505037,83,5312,0.5238095238095238,2816,17,0.0,0,0.0
0,46,0,2116,0.0,0,1,1,2016,0.0,3910,0,1128.1049500542151,85,4335,0.5348837209302325,2346,15,-0.433883739117558,0,1.0
0,45,1,2025,1.0,0,1,1,2015,0.0852910052910052,3870,1,1472.2343575219531,86,3698,0.5172413793103449,1935,14,-0.7818314824680299,43,0.0
0,39,1,1521,1.0,1,1,1,2016,0.177070707070707,3042,0,616.2692524190626,78,5538,0.4936708860759494,2769,22,0.4338837391175582,0,1.0
0,55,1,3025,0.0,1,1,1,2016,0.0,3685,1,272.72726776859514,67,134,0.8088235294117647,110,33,-0.9749279121818236,2,0.0
0,42,0,1764,1.0,0,1,1,2015,0.0,2520,0,927.721331183859,60,1500,0.6885245901639344,1050,40,0.0,0,0.0
0,35,1,1225,1.0,1,0,0,2015,0.0,2380,0,428.571416326531,68,5644,0.5072463768115942,2905,32,0.9749279121818236,83,0.0
1,60,1,3600,1.0,1,0,0,2015,0.0,4080,0,434.16229283489,68,204,0.8695652173913043,180,32,0.0,0,0.0
0,41,1,1681,1.0,1,0,1,2015,0.0,3731,0,365.8536496133256,91,4823,0.4456521739130434,2173,9,0.9749279121818236,0,0.0
1,21,1,441,1.0,0,1,1,2015,0.0,1722,1,1048.7101901000194,82,574,0.253012048192771,147,18,-0.433883739117558,7,0.0
0,28,1,784,0.0,0,1,1,2015,0.0,2436,1,535.7142665816333,87,1827,0.3181818181818182,588,13,0.4338837391175582,21,0.0
1,50,0,2500,1.0,1,1,1,2016,0.0,3000,1,374.4829316013664,60,180,0.819672131147541,150,40,0.9749279121818236,3,0.0
0,35,0,1225,1.0,0,1,1,2015,0.0,3255,1,1478.3362908724116,93,9021,0.3723404255319149,3395,7,-0.7818314824680299,97,0.0
1,35,1,1225,1.0,1,1,1,2015,0.0,2065,0,900.5195106350395,59,5723,0.5833333333333334,3395,41,0.9749279121818236,0,0.0
1,36,1,1296,1.0,0,1,1,2016,0.0,3096,0,416.6666550925929,86,5762,0.4137931034482758,2412,14,0.0,0,0.0
1,46,0,2116,0.0,1,1,1,2016,0.0,3680,0,326.0869494328924,80,8000,0.5679012345679012,4600,20,-0.433883739117558,0,0.0
0,78,1,6084,1.0,0,0,0,2015,0.0,6708,0,324.8671592617003,86,8514,0.896551724137931,7722,14,0.0,0,0.0
0,24,1,576,1.0,1,0,0,2016,0.2303086419753086,2112,0,1587.727519595525,88,6248,0.2696629213483146,1704,12,-0.433883739117558,0,1.0
1,29,1,841,1.0,1,1,1,2016,0.0,2755,1,1962.3805944976427,95,6935,0.3020833333333333,2117,5,0.9749279121818236,73,1.0
0,50,0,2500,1.0,0,1,1,2015,0.1648309178743961,4250,0,1324.4712780904115,85,7140,0.5813953488372093,4200,15,-0.433883739117558,0,0.0
0,49,0,2401,1.0,0,1,1,2016,0.0,4165,0,1457.0676153591355,85,8500,0.5697674418604651,4900,15,0.7818314824680298,0,0.0
0,32,1,1024,1.0,0,1,1,2015,0.0,2976,1,468.749985351563,93,7626,0.3404255319148936,2624,7,-0.433883739117558,82,0.0
0,59,1,3481,1.0,1,1,1,2015,0.10679186228482,5015,1,1487.7611377368048,85,3740,0.686046511627907,2596,15,0.0,44,0.0
0,29,1,841,1.0,1,1,1,2015,0.095358024691358,1566,0,517.2413614744358,54,1458,0.5272727272727272,783,46,0.7818314824680298,0,0.0
0,24,1,576,0.0,1,1,1,2015,0.0,1944,0,624.9999739583344,81,5103,0.2926829268292683,1512,19,0.0,0,0.0
0,40,1,1600,1.0,0,0,0,2015,0.0,2400,0,900.3407617495468,60,2940,0.6557377049180327,1960,40,-0.7818314824680299,49,0.0
0,49,1,2401,0.0,0,1,1,2015,0.0,4263,0,306.12244273219505,87,7308,0.5568181818181818,4116,13,0.9749279121818236,0,1.0
1,48,0,2304,1.0,1,1,1,2016,0.0,3552,1,1065.664714326183,74,3700,0.64,2400,26,-0.7818314824680299,50,0.0
1,27,1,729,1.0,0,1,1,2016,0.0,2079,0,888.4465180557088,77,7084,0.3461538461538461,2484,23,-0.433883739117558,0,0.0
0,22,1,484,1.0,0,1,1,2016,0.1915693012600229,1518,1,681.8181508264477,69,6762,0.3142857142857143,2156,31,0.4338837391175582,98,1.0
0,50,1,2500,1.0,1,0,0,2016,0.0,4300,0,606.0904978063239,86,8342,0.5747126436781609,4850,14,0.4338837391175582,97,0.0
0,49,1,2401,0.0,0,1,1,2016,0.0,2793,1,306.12244273219505,57,1026,0.8448275862068966,882,43,-0.433883739117558,18,1.0
0,22,1,484,1.0,0,0,0,2016,0.0,1694,0,681.8181508264477,77,3850,0.282051282051282,1100,23,0.4338837391175582,0,0.0
1,56,0,3136,1.0,1,1,1,2016,0.0,4480,0,267.8571380739797,80,560,0.691358024691358,392,20,0.9749279121818236,0,0.0
0,48,1,2304,1.0,0,1,1,2016,0.1175802469135802,2592,1,793.0607643415756,54,432,0.8727272727272727,384,46,0.9749279121818236,8,0.0
0,28,1,784,0.0,1,0,0,2015,0.0,2240,0,535.7142665816333,80,240,0.345679012345679,84,20,-0.9749279121818236,3,0.0
0,48,0,2304,1.0,1,1,1,2015,0.0,2544,0,312.49999348958346,53,4399,0.8888888888888888,3984,47,-0.7818314824680299,0,0.0
0,33,0,1089,1.0,0,1,1,2016,0.0,2706,1,454.5454407713503,82,4018,0.3975903614457831,1617,18,-0.7818314824680299,49,0.0
0,44,1,1936,1.0,1,1,1,2015,0.0,3300,0,340.90908316115724,75,0,0.5789473684210527,0,25,0.4338837391175582,0,0.0
0,55,0,3025,1.0,1,1,1,2016,0.0,4015,0,272.72726776859514,73,1460,0.7432432432432432,1100,27,0.7818314824680298,0,0.0
0,41,0,1681,1.0,1,1,1,2016,0.1865700483091787,2952,0,932.3591136246316,72,3456,0.5616438356164384,1968,28,0.7818314824680298,0,1.0
0,25,1,625,0.0,0,0,0,2015,0.0,1925,0,599.999976000001,77,7623,0.3205128205128205,2475,23,-0.7818314824680299,0,0.0
0,26,1,676,0.0,1,1,1,2016,0.0,1170,0,576.9230547337287,45,2250,0.5652173913043478,1300,55,0.7818314824680298,0,1.0
