accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,unstable_lifestyle,witness_present_ind,vehicle_weight_x_liab_prct,female_x_zip_fraud_rate_oof,day_of_week_cos,liab_prct_sq,vehicle_price,day_of_week_num,zip_rate_x_is_female,payout_to_income_ratio_clipped,fraud
1,31,1,961,1.0,1,1,1,2015,0.0,1054,1,483.8709521331951,34,2380,0.8857142857142857,2170,66,-0.433883739117558,70,0,0,1198384.1744,0.1602442002442002,-0.9009688679024191,4900,15000.0,4,0.1602442002442002,0.0,0.0
0,44,1,1936,1.0,0,1,1,2016,0.0,4092,1,340.90908316115724,93,372,0.4680851063829787,176,7,-0.433883739117558,4,0,0,36986.515796,0.1343310657596371,-0.9009688679024191,16,15000.0,4,0.1343310657596371,0.0527447695838455,0.0
0,47,0,2209,1.0,0,1,1,2015,0.0,4136,1,359.27148083892337,88,8712,0.5280898876404494,4653,12,-0.7818314824680299,99,0,0,1264806.60075,0.2412962962962963,0.6234898018587334,9801,16885.759958700877,6,0.2412962962962963,0.0259995187616225,0.0
1,49,1,2401,1.0,1,1,1,2016,0.0,4508,0,1165.506114773702,92,3404,0.5268817204301075,1813,8,0.7818314824680298,0,0,0,989886.80602,0.0,0.6234898018587336,1369,57109.8007894175,1,0.0,0.0729554986268061,0.0
0,53,1,2809,1.0,0,1,1,2016,0.1916444444444444,3339,0,283.01886258454977,63,945,0.828125,795,37,0.7818314824680298,0,0,0,178899.92115,0.0,0.6234898018587336,225,15000.0,1,0.0,0.0,0.0
0,41,1,1681,1.0,1,1,1,2016,0.1530749354005168,3198,0,1035.6110127735333,78,78,0.5189873417721519,41,22,-0.7818314824680299,0,0,0,34750.96205,0.0,0.6234898018587334,1,42460.05255932587,6,0.0,0.0118388084461271,0.0
0,34,1,1156,1.0,0,1,1,2016,0.0,2890,1,1648.6851884144537,85,170,0.3953488372093023,68,15,0.9749279121818236,2,0,0,47270.56582,0.1486710239651416,-0.2225209339563143,4,56055.29805477661,2,0.1486710239651416,0.0,0.0
0,35,0,1225,1.0,0,1,1,2016,0.2111616161616161,3150,1,483.044735852577,90,0,0.3846153846153846,0,10,-0.9749279121818236,0,0,0,0.0,0.2111616161616161,-0.2225209339563146,0,16906.56623788493,5,0.2111616161616161,0.0,0.0
1,46,1,2116,1.0,1,0,0,2016,0.0,4002,0,480.7593223108355,87,7134,0.5227272727272727,3772,13,-0.9749279121818236,0,0,1,1490646.57678,0.0,-0.2225209339563146,6724,22114.929307057755,5,0.0,0.2261012543321828,0.0
0,43,1,1849,0.0,1,0,0,2015,0.0,3698,0,348.83720118983257,86,5074,0.4942528735632184,2537,14,0.9749279121818236,0,0,1,1125818.30993,0.0,-0.2225209339563143,3481,15000.0,2,0.0,0.0,0.0
1,29,1,841,1.0,0,1,1,2016,0.0,2146,0,2204.8383222316443,74,740,0.3866666666666666,290,26,0.0,0,0,0,137432.261,0.0,1.0,100,63940.313549556005,0,0.0,0.0,0.0
0,34,1,1156,1.0,0,1,1,2016,0.0,2006,0,669.791876958351,59,236,0.5666666666666667,136,41,0.9749279121818236,0,0,0,63033.25844,0.0,-0.2225209339563143,16,22772.92448637581,2,0.0,0.1536256453285406,0.0
0,33,1,1089,0.0,1,1,1,2016,0.0,2871,0,454.5454407713503,87,87,0.375,33,13,0.0,0,0,0,22686.11602,0.0,1.0,1,15000.0,0,0.0,0.1142885967741524,0.0
0,56,1,3136,0.0,0,0,0,2016,0.0,4536,0,682.8928012537532,81,81,0.6829268292682927,56,19,-0.9749279121818236,0,0,1,11979.36882,0.0,-0.2225209339563146,1,38241.99755310298,5,0.0,0.0,0.0
0,35,1,1225,0.0,0,1,1,2015,0.1091005291005291,3150,1,428.571416326531,90,270,0.3846153846153846,105,10,-0.9749279121818236,3,0,0,102163.15767,0.1091005291005291,-0.2225209339563146,9,15000.0,5,0.1091005291005291,0.0,1.0
0,26,0,676,0.0,0,1,1,2016,0.0,2262,1,576.9230547337287,87,3654,0.2954545454545454,1092,13,0.0,42,0,0,797879.8233,0.1290631808278867,1.0,1764,15000.0,0,0.1290631808278867,0.0121032445128449,1.0
0,38,0,1444,1.0,1,0,0,2015,0.0,3078,0,1415.2203456173029,81,243,0.4634146341463415,114,19,0.4338837391175582,0,0,1,128427.83571,0.0,-0.900968867902419,9,53778.37454867785,3,0.0,0.0213541421054746,0.0
0,55,1,3025,1.0,1,1,1,2016,0.0,4565,0,650.6225405517008,83,8300,0.6547619047619048,5500,17,-0.7818314824680299,0,0,0,1090448.92,0.0,0.6234898018587334,10000,35784.24038096608,6,0.0,0.0625270337888369,1.0
1,53,1,2809,1.0,1,1,1,2015,0.0,3339,1,1169.8452528795635,63,4536,0.828125,3816,37,-0.9749279121818236,72,0,0,1021194.47376,0.195050505050505,-0.2225209339563146,5184,62001.799572462114,5,0.195050505050505,0.0118960693170732,0.0
1,37,1,1369,1.0,1,0,0,2016,0.0,3219,0,405.4053944485029,87,4437,0.4204545454545454,1887,13,-0.7818314824680299,51,1,1,592511.7229200001,0.143003003003003,0.6234898018587334,2601,15000.0,6,0.143003003003003,0.0221148733055029,0.0
0,37,1,1369,0.0,1,0,0,2016,0.0,3515,0,2198.1627745253218,95,5320,0.3854166666666667,2072,5,-0.9749279121818236,56,0,1,657954.64672,0.2159637188208616,-0.2225209339563146,3136,81332.02485559967,5,0.2159637188208616,0.0,0.0
0,79,1,6241,1.0,1,1,1,2015,0.0,6478,1,409.265321539423,82,4018,0.9518072289156626,3871,18,-0.7818314824680299,49,0,0,183036.020657,0.136282450674974,0.6234898018587334,2401,32331.960810879737,6,0.136282450674974,0.0329586378203382,0.0
1,48,1,2304,0.0,1,1,1,2015,0.0,3024,1,312.49999348958346,63,6237,0.75,4752,37,0.7818314824680298,99,0,0,335075.342382,0.1268686868686868,0.6234898018587336,9801,15000.0,1,0.1268686868686868,0.1097817832511043,0.0
0,44,1,1936,1.0,0,1,1,2016,0.1343310657596371,3564,0,340.90908316115724,81,2511,0.5365853658536586,1364,19,0.0,0,0,0,238960.860505,0.0,1.0,961,15000.0,0,0.0,0.0,0.0
0,44,0,1936,1.0,0,0,0,2015,0.0,3740,0,1073.999270468461,85,4505,0.5116279069767442,2332,15,-0.9749279121818236,0,0,1,1260934.0324799998,0.0,-0.2225209339563146,2809,47255.96897461155,5,0.0,0.0840777374758937,0.0
0,48,1,2304,0.0,1,0,0,2015,0.0,3744,0,1085.5579312710297,78,6708,0.6075949367088608,4128,22,0.9749279121818236,0,0,1,3262592.8575,0.0,-0.2225209339563143,7396,52106.78178656736,2,0.0,0.029918464932874,0.0
0,39,1,1521,1.0,0,1,1,2015,0.1544296296296296,3003,0,384.61537475345193,77,1540,0.5,780,23,0.9749279121818236,0,0,0,547586.9622000001,0.0,-0.2225209339563143,400,15000.0,2,0.0,0.0578240862124675,0.0
0,35,1,1225,1.0,0,0,0,2015,0.1826004728132387,3255,0,428.571416326531,93,6696,0.3723404255319149,2520,7,0.0,72,0,1,396962.50284,0.1826004728132387,1.0,5184,15000.0,0,0.1826004728132387,0.0039985803256462,0.0
0,54,1,2916,0.0,0,1,1,2015,0.1430917874396135,3402,0,277.777772633745,63,63,0.84375,54,37,-0.433883739117558,0,0,0,11717.12195,0.0,-0.9009688679024191,1,15000.0,4,0.0,0.0,0.0
0,47,1,2209,0.0,1,1,1,2015,0.1116444444444444,3901,0,1137.024914657547,83,4150,0.5595238095238095,2350,17,-0.433883739117558,0,1,0,1600596.2170000002,0.0,-0.9009688679024191,2500,53440.17212592962,4,0.0,0.0,0.0
0,71,0,5041,1.0,1,1,1,2016,0.0,1562,0,608.8290622647503,22,132,3.0869565217391304,426,78,0.9749279121818236,0,0,0,63624.392640000005,0.0,-0.2225209339563143,36,43226.86402962633,2,0.0,0.0,0.0
0,56,1,3136,1.0,0,1,1,2015,0.0,3136,1,267.8571380739797,56,5376,0.9824561403508772,5376,44,-0.9749279121818236,96,0,0,1196153.7744,0.0974940898345153,-0.2225209339563146,9216,15000.0,5,0.0974940898345153,0.0457642562703746,0.0
0,45,1,2025,0.0,0,1,1,2016,0.1849322493224932,2745,0,888.4080251621416,61,4697,0.7258064516129032,3465,39,0.4338837391175582,0,0,0,1924401.67458,0.0,-0.900968867902419,5929,39978.36202070439,3,0.0,0.0709522641734095,0.0
1,51,0,2601,1.0,0,1,1,2015,0.0,4386,0,294.11764129181097,86,6794,0.5862068965517241,4029,14,-0.433883739117558,0,0,0,1893128.57752,0.0,-0.9009688679024191,6241,15000.0,4,0.0,0.2261012543321828,0.0
0,33,0,1089,1.0,0,1,1,2015,0.14914653784219,2871,1,1878.0613407014969,87,609,0.375,231,13,0.7818314824680298,7,0,0,93945.72229,0.14914653784219,0.6234898018587336,49,61976.02612121072,1,0.14914653784219,0.0,0.0
0,53,1,2809,1.0,1,0,0,2015,0.0,4505,0,879.1966798087644,85,2720,0.6162790697674418,1696,15,0.7818314824680298,0,0,1,706891.5792,0.0,0.6234898018587336,1024,46597.42490906119,1,0.0,0.0,0.0
0,32,1,1024,1.0,0,1,1,2016,0.2177777777777778,2560,0,1579.9646369042923,80,1760,0.3950617283950617,704,20,-0.433883739117558,0,0,0,294155.24292,0.0,-0.9009688679024191,484,50558.86996090199,4,0.0,0.0022944262903205,0.0
0,56,1,3136,1.0,1,1,1,2015,0.0,5040,0,1049.9473462698556,90,360,0.6153846153846154,224,10,-0.433883739117558,0,0,0,155515.88888,0.0,-0.9009688679024191,16,58797.05244105926,4,0.0,0.0323132467728628,1.0
0,25,0,625,1.0,0,1,1,2016,0.0,1475,1,2578.8549323540974,59,5487,0.4166666666666667,2325,41,-0.7818314824680299,93,0,0,1753012.83906,0.1094553376906318,0.6234898018587334,8649,64471.37588770737,6,0.1094553376906318,0.0,0.0
0,70,0,4900,0.0,0,0,0,2016,0.0,6160,0,380.0682054914092,88,5808,0.7865168539325843,4620,12,0.0,0,0,1,898345.3083,0.0,1.0,4356,26604.774764466853,0,0.0,0.0,0.0
0,38,0,1444,1.0,1,1,1,2016,0.0,3382,1,394.7368317174518,89,6497,0.4222222222222222,2774,11,-0.433883739117558,73,1,0,616720.087156,0.1337275985663082,-0.9009688679024191,5329,15000.0,4,0.1337275985663082,0.0,1.0
1,34,0,1156,0.0,1,1,1,2016,0.0,1462,1,441.1764576124572,43,3268,0.7727272727272727,2584,57,-0.9749279121818236,76,0,0,1624671.77672,0.1660719874804381,-0.2225209339563146,5776,15000.0,5,0.1660719874804381,0.0,0.0
0,42,0,1764,0.0,1,1,1,2016,0.0,3486,0,357.142848639456,83,8300,0.5,4200,17,0.7818314824680298,0,0,0,2820391.494,0.0,0.6234898018587336,10000,15000.0,1,0.0,0.0,1.0
0,28,0,784,1.0,0,1,1,2016,0.1742222222222222,1176,1,1599.738977618068,42,2436,0.6511627906976745,1624,58,-0.7818314824680299,58,0,0,1198904.72554,0.1742222222222222,0.6234898018587334,3364,44792.69297304488,6,0.1742222222222222,0.1579083459755607,1.0
0,32,1,1024,1.0,0,0,0,2015,0.0,2336,0,1553.171456101599,73,2555,0.4324324324324324,1120,27,-0.433883739117558,0,0,1,810211.1388,0.0,-0.9009688679024191,1225,49701.48814842262,4,0.0,0.0,0.0
0,57,1,3249,1.0,0,0,0,2015,0.0,5073,0,963.8354145972512,89,1157,0.6333333333333333,741,11,-0.9749279121818236,0,0,1,232992.70774,0.0,-0.2225209339563146,169,54938.61959587873,5,0.0,0.126392478983545,0.0
0,27,1,729,0.0,1,1,1,2015,0.0,2160,1,1654.9945105378488,80,1360,0.3333333333333333,459,20,0.0,17,0,0,216335.88255,0.1833202614379085,1.0,289,44684.85343951643,0,0.1833202614379085,0.0,0.0
1,35,1,1225,1.0,1,1,1,2016,0.0,2555,0,745.5507451683258,73,2190,0.4729729729729729,1050,27,-0.433883739117558,0,0,0,784604.8367999999,0.0,-0.9009688679024191,900,26094.276826442147,4,0.0,0.0,0.0
0,57,1,3249,1.0,0,1,1,2016,0.2023025435073627,4218,0,1905.694012208037,74,5772,0.76,4446,26,0.0,0,0,0,855751.25142,0.0,1.0,6084,108624.56060155212,0,0.0,0.0530543478244393,0.0
1,74,1,5476,0.0,1,0,0,2015,0.0,6216,0,202.70269996347704,84,7308,0.8705882352941177,6438,16,0.4338837391175582,87,1,1,3183795.8867400005,0.1127320261437908,-0.900968867902419,7569,15000.0,3,0.1127320261437908,0.0810926874918425,0.0
0,57,1,3249,1.0,1,0,0,2016,0.0,4047,0,564.9531189022745,71,5538,0.7916666666666666,4446,29,0.7818314824680298,78,0,1,1695897.15204,0.1449619482496195,0.6234898018587336,6084,32202.32834238276,1,0.1449619482496195,0.0,0.0
0,46,1,2116,1.0,0,1,1,2016,0.0,4094,1,326.0869494328924,89,4717,0.5111111111111111,2438,11,-0.7818314824680299,53,0,0,251187.760842,0.1298191214470284,0.6234898018587334,2809,15000.0,6,0.1298191214470284,0.0090108359563078,0.0
0,43,1,1849,0.0,1,0,0,2015,0.0,2795,0,348.83720118983257,65,325,0.6515151515151515,215,35,0.9749279121818236,0,0,1,81163.69695,0.0,-0.2225209339563143,25,15000.0,2,0.0,0.0,0.0
1,43,1,1849,1.0,1,1,1,2015,0.0,2537,1,348.83720118983257,59,1062,0.7166666666666667,774,41,-0.433883739117558,18,0,0,675268.2127800001,0.1609590643274853,-0.9009688679024191,324,15000.0,4,0.1609590643274853,0.0,1.0
0,29,0,841,1.0,1,1,1,2016,0.0,1711,1,2185.127051174904,59,4484,0.4833333333333333,2204,41,-0.9749279121818236,76,0,0,1979822.84332,0.1900271002710027,-0.2225209339563146,5776,63368.68666919927,5,0.1900271002710027,0.0,0.0
0,39,0,1521,0.0,1,0,0,2015,0.0,2652,0,384.61537475345193,68,5984,0.5652173913043478,3432,32,0.4338837391175582,88,0,1,982022.0256,0.1175396825396825,-0.900968867902419,7744,15000.0,3,0.1175396825396825,0.0,0.0
1,55,1,3025,1.0,1,1,1,2015,0.0,4180,0,1027.7618334749525,76,3800,0.7142857142857143,2750,24,0.9749279121818236,0,0,0,673567.8775000001,0.0,-0.2225209339563143,2500,56526.90186888422,2,0.0,0.0113370420406685,0.0
0,32,1,1024,1.0,1,1,1,2016,0.1915693012600229,2848,0,1984.602767064704,89,8900,0.3555555555555555,3200,11,0.7818314824680298,0,0,0,1565491.877,0.0,0.6234898018587336,10000,63507.29053067327,1,0.0,0.0319974841232779,0.0
0,63,0,3969,1.0,1,1,1,2016,0.1774485596707819,4032,0,238.09523431594863,64,3200,0.9692307692307692,3150,36,-0.9749279121818236,0,0,0,1866454.174,0.0,-0.2225209339563146,2500,15000.0,5,0.0,0.0,0.0
0,31,1,961,1.0,0,1,1,2016,0.224084084084084,2418,1,649.9315040076244,78,3588,0.3924050632911392,1426,22,0.7818314824680298,46,0,0,1237459.5608,0.224084084084084,0.6234898018587336,2116,20147.877274167862,1,0.224084084084084,0.0,0.0
0,43,1,1849,0.0,0,1,1,2015,0.0,3698,0,348.83720118983257,86,2150,0.4942528735632184,1075,14,-0.433883739117558,0,0,0,573566.061,0.0,-0.9009688679024191,625,15000.0,4,0.0,0.0503818338131494,0.0
0,43,0,1849,1.0,1,0,0,2015,0.1636412315930388,3268,0,348.83720118983257,76,304,0.5584415584415584,172,24,0.0,4,0,1,149752.9168,0.1636412315930388,1.0,16,15000.0,0,0.1636412315930388,0.0,0.0
1,52,1,2704,1.0,1,1,1,2015,0.0,4420,1,288.4615329142013,85,4760,0.6046511627906976,2912,15,0.0,56,0,0,2253859.6707200003,0.1687749287749287,1.0,3136,15000.0,0,0.1687749287749287,0.0,0.0
0,39,1,1521,1.0,1,1,1,2016,0.0,2223,0,506.9123236858616,57,3648,0.6724137931034483,2496,43,0.0,0,0,0,482499.72064,0.0,1.0,4096,19769.581130660925,0,0.0,0.0,0.0
0,38,0,1444,1.0,0,1,1,2016,0.0,3572,0,394.7368317174518,94,7238,0.4,2926,6,-0.7818314824680299,0,0,0,1021012.51714,0.0,0.6234898018587334,5929,15000.0,6,0.0,0.0,0.0
0,52,0,2704,1.0,1,1,1,2015,0.1516444444444444,4524,0,1433.2742852168858,87,4176,0.5909090909090909,2496,13,-0.9749279121818236,0,0,0,1631021.7945599998,0.0,-0.2225209339563146,2304,74530.26426455234,5,0.0,0.1225775236392659,0.0
0,29,1,841,0.0,0,1,1,2015,0.0,2610,0,2013.040078846314,90,990,0.3186813186813186,319,10,0.7818314824680298,0,0,0,48220.53731000001,0.0,0.6234898018587336,121,58378.16429958319,1,0.0,0.0,0.0
0,45,1,2025,0.0,1,0,0,2015,0.1495959595959596,3240,0,353.9045388105197,72,72,0.6164383561643836,45,28,0.7818314824680298,1,1,1,23317.61804,0.1495959595959596,0.6234898018587336,1,15925.704600377923,1,0.1495959595959596,0.0252040015214102,0.0
0,26,1,676,1.0,1,1,1,2016,0.0,2444,1,576.9230547337287,94,7614,0.2736842105263158,2106,6,-0.7818314824680299,81,0,0,2746728.7952399994,0.1567195767195767,0.6234898018587334,6561,15000.0,6,0.1567195767195767,0.0,0.0
0,26,1,676,1.0,1,1,1,2016,0.0,1378,1,3251.8237858537213,53,5035,0.4814814814814814,2470,47,-0.7818314824680299,95,0,0,1957542.10895,0.2395555555555555,0.6234898018587334,9025,84547.42168402055,6,0.2395555555555555,0.111069464653273,0.0
0,49,0,2401,0.0,1,1,1,2016,0.1484900284900285,4410,0,306.12244273219505,90,3780,0.5384615384615384,2058,10,-0.7818314824680299,0,0,0,992058.98316,0.0,0.6234898018587334,1764,15000.0,6,0.0,0.0,0.0
0,23,1,529,0.0,1,1,1,2016,0.0,1656,0,2346.6888998371346,72,5040,0.3150684931506849,1610,28,0.0,0,0,0,1767280.0005,0.0,1.0,4900,53973.847042943,0,0.0,0.0432682884887116,1.0
0,38,1,1444,1.0,0,1,1,2016,0.0,3610,0,394.7368317174518,95,1330,0.3958333333333333,532,5,-0.433883739117558,0,0,0,190949.91692,0.0,-0.9009688679024191,196,15000.0,4,0.0,0.0,0.0
0,41,1,1681,1.0,1,1,1,2016,0.0,3485,0,365.8536496133256,85,7140,0.4767441860465116,3444,15,0.4338837391175582,0,0,0,510233.585988,0.0,-0.900968867902419,7056,15000.0,3,0.0,0.0,1.0
0,70,1,4900,1.0,1,1,1,2015,0.0,6510,0,633.4907918157188,93,9114,0.7446808510638298,6860,7,-0.7818314824680299,0,0,0,2482320.88804,0.0,0.6234898018587334,9604,44344.356060591104,6,0.0,0.0757244119200632,0.0
1,34,1,1156,0.0,0,1,1,2015,0.0,2584,0,441.1764576124572,76,4256,0.4415584415584415,1904,24,0.0,0,0,0,1504884.3801600002,0.0,1.0,3136,15000.0,0,0.0,0.0,0.0
1,41,1,1681,1.0,0,1,1,2015,0.0,2583,0,380.10613168584695,63,4788,0.640625,3116,37,0.7818314824680298,0,0,0,3707459.11604,0.0,0.6234898018587336,5776,15584.351779225855,1,0.0,0.0,0.0
1,33,0,1089,1.0,1,1,1,2016,0.0,3201,1,1101.7558752337086,97,388,0.336734693877551,132,3,0.0,4,0,0,95098.85648,0.1972433192686357,1.0,16,36357.94498446825,0,0.1972433192686357,0.0,1.0
0,29,0,841,1.0,1,0,0,2016,0.0,2262,0,517.2413614744358,78,312,0.3670886075949367,116,22,0.0,4,1,1,135338.183,0.1589300411522634,1.0,16,15000.0,0,0.1589300411522634,0.0,1.0
0,44,0,1936,1.0,1,0,0,2016,0.0,3520,0,340.90908316115724,80,1120,0.5432098765432098,616,20,-0.7818314824680299,0,0,1,440258.27818,0.0,0.6234898018587334,196,15000.0,6,0.0,0.0335616396354297,0.0
1,56,0,3136,0.0,1,1,1,2016,0.0,4088,0,553.4065482192267,73,7227,0.7567567567567568,5544,27,0.9749279121818236,0,0,0,3140684.0991900004,0.0,-0.2225209339563143,9801,30990.76725368324,2,0.0,0.0074058895199549,0.0
0,21,1,441,1.0,0,1,1,2015,0.0,987,1,2226.775789460636,47,47,0.4375,21,53,0.4338837391175582,1,0,0,29943.1465,0.1268686868686868,-0.900968867902419,1,46762.29380544915,3,0.1268686868686868,0.0675151253223978,0.0
0,47,1,2209,0.0,1,1,1,2015,0.0,3478,0,319.14892937981006,74,2368,0.6266666666666667,1504,26,-0.9749279121818236,0,1,0,1029687.688,0.0,-0.2225209339563146,1024,15000.0,5,0.0,0.0,0.0
1,35,1,1225,1.0,1,1,1,2015,0.0,2345,0,2408.578032605081,67,134,0.5147058823529411,70,33,0.7818314824680298,0,0,0,50900.02772,0.0,0.6234898018587336,4,84300.23354975585,1,0.0,0.0,0.0
0,29,1,841,1.0,0,1,1,2015,0.1446232439335887,2262,1,517.2413614744358,78,7488,0.3670886075949367,2784,22,0.4338837391175582,96,0,0,3171323.1696,0.1446232439335887,-0.900968867902419,9216,15000.0,3,0.1446232439335887,0.0,0.0
0,22,0,484,1.0,1,1,1,2015,0.0,1914,0,681.8181508264477,87,3393,0.25,858,13,0.7818314824680298,0,1,0,285556.864827,0.0,0.6234898018587336,1521,15000.0,1,0.0,0.0,0.0
0,59,1,3481,0.0,1,1,1,2016,0.1492551892551892,3481,0,887.8432739118912,59,5664,0.9833333333333332,5664,41,-0.9749279121818236,0,0,0,2754510.04608,0.0,-0.2225209339563146,9216,52382.75404864485,5,0.0,0.0606988797680997,0.0
1,31,0,961,1.0,1,1,1,2015,0.0,2418,0,1159.6577176443357,78,5070,0.3924050632911392,2015,22,-0.433883739117558,0,0,0,827526.8650999999,0.0,-0.9009688679024191,4225,35949.39040663213,4,0.0,0.0,0.0
0,46,1,2116,0.0,1,1,1,2015,0.1567980884109916,3220,0,326.0869494328924,70,2450,0.647887323943662,1610,30,-0.433883739117558,0,0,0,624457.7934,0.0,-0.9009688679024191,1225,15000.0,4,0.0,0.0182705878260112,1.0
0,32,1,1024,1.0,0,1,1,2016,0.0,2496,0,1682.1364348374989,78,6786,0.4050632911392405,2784,22,0.7818314824680298,0,0,0,987622.88205,0.0,0.6234898018587336,7569,53828.3675969364,1,0.0,0.0,0.0
0,32,0,1024,1.0,1,1,1,2016,0.0,2592,0,468.749985351563,81,1377,0.3902439024390244,544,19,0.9749279121818236,0,0,0,244528.56372,0.0,-0.2225209339563143,289,15000.0,2,0.0,0.0,0.0
0,34,1,1156,1.0,0,0,0,2015,0.0,1700,0,441.1764576124572,50,2800,0.6666666666666666,1904,50,-0.9749279121818236,56,0,1,496016.759336,0.1567195767195767,-0.2225209339563146,3136,15000.0,5,0.1567195767195767,0.062333057605166,0.0
0,42,1,1764,1.0,0,0,0,2015,0.0,3276,0,357.142848639456,78,3900,0.5316455696202531,2100,22,-0.9749279121818236,50,0,1,1507791.397,0.1274966532797858,-0.2225209339563146,2500,15000.0,5,0.1274966532797858,0.0255719084320219,0.0
0,26,1,676,1.0,0,1,1,2016,0.0,2522,1,1068.4231274020362,97,8730,0.2653061224489796,2340,3,-0.9749279121818236,90,0,0,1465627.7214,0.1091005291005291,-0.2225209339563146,8100,27779.00238087607,5,0.1091005291005291,0.0906059714292121,0.0
0,22,1,484,0.0,1,1,1,2016,0.0,880,1,1937.060925008643,40,1880,0.5365853658536586,1034,60,-0.7818314824680299,47,0,0,1458811.24182,0.113922902494331,0.6234898018587334,2209,42615.34228725107,6,0.113922902494331,0.0,0.0
0,28,1,784,0.0,0,0,0,2015,0.0,2436,0,2610.401683526684,87,261,0.3181818181818182,84,13,0.0,0,0,1,37251.352920000005,0.0,1.0,9,73091.24974914883,0,0.0,0.0,0.0
0,41,1,1681,1.0,1,1,1,2016,0.0,2788,0,365.8536496133256,68,3400,0.5942028985507246,2050,32,0.4338837391175582,0,0,0,692557.6444999999,0.0,-0.900968867902419,2500,15000.0,3,0.0,0.0,1.0
1,62,1,3844,1.0,0,1,1,2016,0.0,5022,1,580.2291244291818,81,4050,0.7560975609756098,3100,19,-0.9749279121818236,50,0,0,1028828.3275,0.1159759759759759,-0.2225209339563146,2500,35974.20629483839,5,0.1159759759759759,0.1886486187487584,0.0
0,38,0,1444,1.0,0,1,1,2016,0.0,3762,1,1346.735502793554,99,6732,0.38,2584,1,-0.433883739117558,68,0,0,590171.8711400001,0.1863171036204743,-0.9009688679024191,4624,51175.95045289055,4,0.1863171036204743,0.0,0.0
1,47,0,2209,1.0,0,1,1,2016,0.0,3948,1,319.14892937981006,84,4200,0.5529411764705883,2350,16,0.0,50,0,0,1382517.1525,0.2197777777777777,1.0,2500,15000.0,0,0.2197777777777777,0.0298841999263108,0.0
0,32,1,1024,1.0,1,1,1,2015,0.1419001610305958,2016,1,1064.9376245012222,63,5544,0.5,2816,37,0.7818314824680298,88,0,0,4162238.63264,0.1419001610305958,0.6234898018587336,7744,34078.00504897673,1,0.1419001610305958,0.0,0.0
0,73,1,5329,1.0,0,1,1,2016,0.0,4672,0,557.2630446873764,64,128,1.123076923076923,146,36,-0.433883739117558,0,0,0,27715.91848,0.0,-0.9009688679024191,4,40680.20281944152,4,0.0,0.0776781791007165,0.0
0,41,1,1681,1.0,1,1,1,2015,0.0,2911,0,479.2495504540276,71,6532,0.5694444444444444,3772,29,0.7818314824680298,0,1,0,1615745.5021199998,0.0,0.6234898018587336,8464,19649.23204786468,1,0.0,0.0,0.0
1,37,0,1369,0.0,1,1,1,2015,0.0,3219,0,405.4053944485029,87,7917,0.4204545454545454,3367,13,0.9749279121818236,0,0,0,2798042.72293,0.0,-0.2225209339563143,8281,15000.0,2,0.0,0.0676977577219478,0.0
0,58,1,3364,1.0,1,1,1,2015,0.1486710239651416,4872,1,923.9336227216148,84,6132,0.6823529411764706,4234,16,-0.7818314824680299,73,0,0,1678016.71993,0.1486710239651416,0.6234898018587334,5329,53588.151041787285,6,0.1486710239651416,0.0317102995215919,0.0
0,62,1,3844,1.0,0,0,0,2015,0.1116444444444444,3968,0,1187.4009841440395,64,5504,0.953846153846154,5332,36,0.9749279121818236,0,0,1,1870442.09706,0.0,-0.2225209339563143,7396,73618.86220433144,2,0.0,0.1242687465028195,0.0
1,65,0,4225,0.0,0,1,1,2016,0.0,4550,0,230.769227218935,70,3500,0.9154929577464788,3250,30,-0.433883739117558,0,0,0,988319.501,0.0,-0.9009688679024191,2500,15000.0,4,0.0,0.0472877822579288,0.0
0,42,1,1764,1.0,1,1,1,2015,0.0,3738,1,357.142848639456,89,356,0.4666666666666667,168,11,0.9749279121818236,4,0,0,106006.68912,0.1429561671763506,-0.2225209339563143,16,15000.0,2,0.1429561671763506,0.0,0.0
0,47,0,2209,1.0,1,1,1,2015,0.0,4418,1,776.5811425423673,94,5264,0.4947368421052631,2632,6,0.9749279121818236,56,0,0,700503.36272,0.1716444444444444,-0.2225209339563143,3136,36499.3144760724,2,0.1716444444444444,0.0161875258155,1.0
1,27,0,729,1.0,1,1,1,2015,0.0,2214,1,1618.6222615099448,82,7298,0.3253012048192771,2403,18,0.9749279121818236,89,1,0,2566839.5891400003,0.1240493827160493,-0.2225209339563143,7921,43702.80267939077,2,0.1240493827160493,0.0181457570224044,0.0
1,50,1,2500,1.0,1,1,1,2016,0.0,3450,0,883.702553056636,69,207,0.7142857142857143,150,31,0.4338837391175582,0,0,0,60511.59162,0.0,-0.900968867902419,9,44185.12853653435,3,0.0,0.0482900178757096,0.0
0,50,1,2500,1.0,1,1,1,2016,0.0,4350,1,299.99999400000013,87,1305,0.5681818181818182,750,13,0.9749279121818236,15,0,0,542204.52345,0.1828395061728395,-0.2225209339563143,225,15000.0,2,0.1828395061728395,0.0,0.0
